# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 FPKM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 16-Nov-2018 14:20:14
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000010072	SPRTN	0.7	0.8	0.7	0.8	0.9	0.9	0.7	0.8	1.0	0.7	1.0	0.7	0.9
ENSG00000010165	METTL13	4.0	5.0	3.0	4.0	7.0	7.0	5.0	3.0	4.0	4.0	5.0	4.0	4.0
ENSG00000010219	DYRK4	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	1.0	2.0
ENSG00000010244	ZNF207	4.0	5.0	4.0	4.0	12.0	13.0	5.0	4.0	5.0	4.0	11.0	4.0	4.0
ENSG00000010256	UQCRC1	34.0	41.0	22.0	27.0	37.0	38.0	41.0	24.0	30.0	28.0	31.0	27.0	30.0
ENSG00000010270	STARD3NL	8.0	7.0	7.0	7.0	6.0	5.0	6.0	7.0	12.0	8.0	10.0	7.0	10.0
ENSG00000010278	CD9	9.0	12.0	19.0	25.0	4.0	6.0	13.0	25.0	17.0	11.0	24.0	30.0	23.0
ENSG00000010282	HHATL	14.0	15.0	20.0	26.0	4.0	6.0	19.0	24.0	16.0	15.0	3.0	27.0	44.0
ENSG00000010292	NCAPD2	2.0	2.0	2.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	5.0	3.0	3.0
ENSG00000010295	IFFO1	7.0	9.0	5.0	5.0	16.0	18.0	12.0	6.0	7.0	5.0	12.0	5.0	6.0
ENSG00000010310	GIPR			0.5					0.9	1.0	0.8		0.5	1.0
ENSG00000010318	PHF7	1.0	1.0	0.8	0.9	2.0	2.0	1.0	0.9	1.0	1.0	2.0	0.9	0.9
ENSG00000010319	SEMA3G	3.0	3.0	3.0	4.0	12.0	15.0	3.0	4.0	4.0	3.0	0.7	4.0	5.0
ENSG00000010322	NISCH	21.0	24.0	14.0	14.0	93.0	110.0	33.0	15.0	20.0	17.0	81.0	12.0	13.0
ENSG00000010327	STAB1	2.0	1.0	2.0	3.0	1.0	2.0	2.0	3.0	3.0	2.0	15.0	2.0	4.0
ENSG00000010361	FUZ	6.0	7.0	6.0	7.0	9.0	10.0	8.0	6.0	6.0	7.0	9.0	6.0	7.0
ENSG00000010379	SLC6A13	2.0	2.0	1.0	2.0	0.7	0.9	2.0	2.0	1.0	2.0		3.0	2.0
ENSG00000010404	IDS	175.0	152.0	103.0	70.0	54.0	37.0	111.0	120.0	65.0	107.0	36.0	62.0	43.0
ENSG00000010438	PRSS3	11.0	11.0	6.0	3.0	19.0	18.0	13.0	6.0	6.0	3.0		2.0	1.0
ENSG00000010539	ZNF200	0.6	0.7	0.6	0.7	2.0	1.0	0.7	0.6	0.7	0.7	1.0	0.6	0.5
ENSG00000010610	CD4	3.0	2.0	3.0	3.0	0.8	0.9	2.0	3.0	3.0	2.0	3.0	3.0	4.0
ENSG00000010626	LRRC23	5.0	5.0	5.0	6.0	6.0	6.0	5.0	4.0	6.0	5.0	7.0	4.0	5.0
ENSG00000010671	BTK			0.5					0.5	0.6				0.9
ENSG00000010704	HFE			0.5	0.6						0.5	0.7	0.5	0.5
ENSG00000010803	SCMH1	7.0	6.0	5.0	5.0	7.0	8.0	8.0	5.0	6.0	6.0	16.0	4.0	4.0
ENSG00000010810	FYN	19.0	18.0	20.0	18.0	16.0	16.0	19.0	17.0	18.0	18.0	6.0	16.0	16.0
ENSG00000010818	HIVEP2	7.0	10.0	5.0	6.0	14.0	11.0	8.0	5.0	4.0	5.0	5.0	5.0	3.0
ENSG00000010932	FMO1											0.8		
ENSG00000011007	ELOA	4.0	4.0	3.0	4.0	7.0	7.0	4.0	4.0	4.0	4.0	7.0	3.0	4.0
ENSG00000011009	LYPLA2	12.0	12.0	11.0	15.0	14.0	15.0	13.0	12.0	13.0	17.0	19.0	13.0	10.0
ENSG00000011021	CLCN6	12.0	12.0	7.0	8.0	13.0	14.0	12.0	9.0	13.0	7.0	14.0	7.0	9.0
ENSG00000011028	MRC2	1.0	1.0	2.0	5.0		0.6	2.0	2.0	2.0	4.0	14.0	4.0	3.0
ENSG00000011083	SLC6A7	9.0	15.0	1.0		43.0	44.0	18.0	3.0	3.0				
ENSG00000011105	TSPAN9	3.0	4.0	2.0	3.0	68.0	69.0	4.0	2.0	3.0	3.0	5.0	4.0	2.0
ENSG00000011114	BTBD7	1.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	2.0	2.0	3.0	1.0	1.0
ENSG00000011132	APBA3	2.0	2.0	1.0	2.0	5.0	5.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000011143	MKS1	2.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0
ENSG00000011198	ABHD5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0
ENSG00000011201	ANOS1	3.0	2.0	3.0	5.0	0.6	0.6	2.0	2.0	3.0	4.0	0.6	4.0	2.0
ENSG00000011243	AKAP8L	10.0	11.0	8.0	10.0	32.0	37.0	13.0	9.0	10.0	11.0	29.0	9.0	8.0
ENSG00000011258	MBTD1	2.0	2.0	2.0	2.0	6.0	6.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000011260	UTP18	6.0	7.0	5.0	6.0	13.0	12.0	8.0	5.0	7.0	6.0	13.0	6.0	6.0
ENSG00000011275	RNF216	5.0	5.0	4.0	6.0	7.0	8.0	6.0	4.0	6.0	6.0	10.0	5.0	5.0
ENSG00000011295	TTC19	10.0	12.0	6.0	7.0	17.0	16.0	12.0	7.0	10.0	9.0	13.0	7.0	6.0
ENSG00000011304	PTBP1	5.0	5.0	6.0	6.0	11.0	15.0	7.0	6.0	7.0	6.0	35.0	6.0	6.0
ENSG00000011332	DPF1	7.0	8.0	4.0	4.0	3.0	4.0	10.0	5.0	4.0	6.0	1.0	3.0	2.0
ENSG00000011347	SYT7	25.0	31.0	9.0	11.0	23.0	32.0	35.0	11.0	8.0	16.0	30.0	10.0	4.0
ENSG00000011376	LARS2	5.0	5.0	4.0	6.0	3.0	4.0	6.0	4.0	4.0	6.0	4.0	5.0	4.0
ENSG00000011405	PIK3C2A	5.0	4.0	5.0	9.0	7.0	10.0	5.0	4.0	5.0	9.0	8.0	8.0	5.0
ENSG00000011422	PLAUR	0.5	0.5	0.5	0.8		0.5	0.5	0.6	1.0	0.5	2.0	0.8	1.0
ENSG00000011426	ANLN	4.0	4.0	14.0	9.0	2.0	2.0	5.0	24.0	12.0	5.0		12.0	36.0
ENSG00000011451	WIZ	10.0	8.0	9.0	7.0	5.0	7.0	10.0	8.0	5.0	8.0	7.0	6.0	5.0
ENSG00000011454	RABGAP1	9.0	10.0	9.0	9.0	8.0	8.0	9.0	8.0	9.0	9.0	8.0	8.0	9.0
ENSG00000011465	DCN	4.0	3.0	3.0	5.0	1.0	1.0	2.0	4.0	4.0	3.0	16.0	6.0	5.0
ENSG00000011478	QPCTL	3.0	4.0	2.0	3.0	5.0	5.0	4.0	3.0	4.0	3.0	6.0	3.0	2.0
ENSG00000011485	PPP5C	7.0	8.0	5.0	6.0	11.0	12.0	9.0	5.0	7.0	6.0	13.0	5.0	5.0
ENSG00000011523	CEP68	4.0	5.0	3.0	4.0	9.0	7.0	5.0	3.0	4.0	4.0	3.0	3.0	3.0
ENSG00000011566	MAP4K3	4.0	5.0	3.0	4.0	10.0	10.0	5.0	4.0	4.0	4.0	7.0	3.0	3.0
ENSG00000011600	TYROBP	5.0	4.0	9.0	8.0	2.0	2.0	4.0	10.0	12.0	7.0	9.0	7.0	20.0
ENSG00000011638	TMEM159	2.0	1.0	1.0	4.0	15.0	14.0	1.0	0.7	2.0	9.0	1.0	2.0	1.0
ENSG00000011677	GABRA3	7.0	8.0	3.0	1.0	0.6	0.7	6.0	4.0	7.0	3.0		1.0	2.0
ENSG00000012048	BRCA1			0.6	0.6				0.6	0.6	0.5	0.9	0.6	0.8
ENSG00000012061	ERCC1	6.0	6.0	5.0	5.0	8.0	9.0	7.0	6.0	6.0	5.0	11.0	5.0	6.0
ENSG00000012124	CD22	2.0	2.0	6.0	6.0	0.7	1.0	4.0	9.0	4.0	3.0		7.0	10.0
ENSG00000012171	SEMA3B	7.0	8.0	14.0	16.0	4.0	6.0	14.0	21.0	12.0	8.0	3.0	22.0	28.0
ENSG00000012174	MBTPS2	1.0	2.0	0.9	1.0	3.0	2.0	1.0	1.0	1.0	0.9	2.0	0.9	1.0
ENSG00000012211	PRICKLE3	0.5	0.5	0.5	0.7		0.5	0.7	0.5	0.6	0.5	2.0	0.6	0.7
ENSG00000012223	LTF									0.5		2.0		0.5
ENSG00000012232	EXTL3	4.0	5.0	3.0	4.0	5.0	5.0	6.0	4.0	4.0	5.0	4.0	4.0	3.0
ENSG00000012504	NR1H4											0.7		
ENSG00000012660	ELOVL5	16.0	14.0	15.0	18.0	13.0	12.0	13.0	16.0	17.0	13.0	14.0	16.0	22.0
ENSG00000012779	ALOX5	0.9	0.7	1.0	1.0	14.0	14.0	1.0	1.0	2.0	0.9	1.0	0.9	2.0
ENSG00000012817	KDM5D	4.0	4.0	3.0	4.0	10.0	11.0	6.0	4.0	5.0	4.0	12.0	3.0	4.0
ENSG00000012822	CALCOCO1	10.0	12.0	8.0	14.0	35.0	42.0	17.0	9.0	11.0	15.0	24.0	12.0	10.0
ENSG00000012963	UBR7	9.0	10.0	8.0	10.0	11.0	9.0	9.0	7.0	7.0	11.0	7.0	9.0	7.0
ENSG00000012983	MAP4K5	5.0	5.0	6.0	6.0	8.0	8.0	6.0	7.0	6.0	5.0	7.0	5.0	7.0
ENSG00000013016	EHD3	22.0	27.0	13.0	8.0	15.0	16.0	26.0	15.0	11.0	7.0	8.0	7.0	9.0
ENSG00000013275	PSMC4	15.0	18.0	13.0	14.0	23.0	21.0	18.0	15.0	19.0	14.0	26.0	14.0	16.0
ENSG00000013288	MAN2B2	5.0	6.0	4.0	6.0	1.0	2.0	7.0	4.0	5.0	5.0	10.0	5.0	3.0
ENSG00000013293	SLC7A14	4.0	4.0	2.0	2.0	8.0	6.0	3.0	3.0	6.0	3.0	6.0	2.0	2.0
ENSG00000013297	CLDN11	3.0	4.0	11.0	9.0	2.0	4.0	5.0	19.0	10.0	5.0	6.0	12.0	26.0
ENSG00000013306	SLC25A39	15.0	14.0	13.0	14.0	21.0	23.0	18.0	13.0	17.0	15.0	37.0	14.0	15.0
ENSG00000013364	MVP	3.0	4.0	4.0	5.0	5.0	6.0	5.0	5.0	5.0	4.0	16.0	6.0	7.0
ENSG00000013374	NUB1	6.0	7.0	5.0	5.0	10.0	11.0	7.0	5.0	8.0	5.0	12.0	5.0	7.0
ENSG00000013375	PGM3	3.0	3.0	3.0	3.0	6.0	6.0	3.0	3.0	3.0	3.0	12.0	3.0	3.0
ENSG00000013392	RWDD2A	4.0	5.0	3.0	3.0	5.0	5.0	5.0	3.0	4.0	3.0	5.0	2.0	2.0
ENSG00000013441	CLK1	19.0	19.0	22.0	24.0	48.0	49.0	24.0	27.0	25.0	23.0	60.0	21.0	31.0
ENSG00000013503	POLR3B	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0
ENSG00000013523	ANGEL1	5.0	5.0	6.0	6.0	5.0	6.0	6.0	6.0	6.0	6.0	10.0	5.0	6.0
ENSG00000013561	RNF14	10.0	11.0	8.0	8.0	10.0	9.0	9.0	9.0	10.0	8.0	9.0	8.0	11.0
ENSG00000013563	DNASE1L1	3.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000013573	DDX11	1.0	1.0	1.0	1.0	4.0	5.0	2.0	1.0	2.0	1.0	6.0	1.0	1.0
ENSG00000013583	HEBP1	5.0	5.0	6.0	7.0	5.0	5.0	6.0	6.0	7.0	9.0	7.0	7.0	7.0
ENSG00000013588	GPRC5A											0.5		
ENSG00000013619	MAMLD1	5.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	5.0	4.0	5.0	2.0	2.0
ENSG00000013725	CD6									0.5				
ENSG00000013810	TACC3	0.8	0.8	0.6	0.8	1.0	1.0	0.9	0.7	0.9	0.6	2.0	0.7	0.9
ENSG00000014123	UFL1	5.0	5.0	5.0	6.0	5.0	5.0	4.0	6.0	6.0	5.0	9.0	5.0	6.0
ENSG00000014138	POLA2	0.9	1.0	0.9	1.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000014164	ZC3H3	4.0	4.0	3.0	4.0	7.0	8.0	6.0	4.0	4.0	4.0	6.0	3.0	3.0
ENSG00000014216	CAPN1	9.0	10.0	6.0	7.0	14.0	17.0	13.0	6.0	9.0	8.0	18.0	7.0	8.0
ENSG00000014641	MDH1	56.0	93.0	27.0	41.0	39.0	38.0	71.0	34.0	44.0	54.0	33.0	35.0	32.0
ENSG00000014824	SLC30A9	10.0	12.0	8.0	8.0	12.0	10.0	10.0	8.0	10.0	9.0	13.0	8.0	9.0
ENSG00000014914	MTMR11	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	7.0	1.0	2.0
ENSG00000014919	COX15	6.0	7.0	5.0	6.0	7.0	7.0	7.0	5.0	7.0	7.0	10.0	5.0	6.0
ENSG00000015133	CCDC88C	0.6	0.6	0.8	5.0			0.8	0.5	0.8	6.0	2.0	4.0	0.5
ENSG00000015153	YAF2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0
ENSG00000015171	ZMYND11	23.0	24.0	23.0	25.0	33.0	25.0	18.0	23.0	22.0	24.0	18.0	24.0	24.0
ENSG00000015285	WAS	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	1.0	3.0
ENSG00000015475	BID	9.0	11.0	6.0	8.0	10.0	10.0	11.0	8.0	7.0	7.0	2.0	8.0	8.0
ENSG00000015479	MATR3					0.9	1.0	0.6		0.5		1.0		
ENSG00000015532	XYLT2	3.0	3.0	2.0	3.0	6.0	7.0	4.0	2.0	3.0	3.0	4.0	3.0	2.0
ENSG00000015592	STMN4	28.0	37.0	25.0	18.0	31.0	29.0	36.0	35.0	30.0	14.0		22.0	31.0
ENSG00000015676	NUDCD3	14.0	20.0	9.0	13.0	18.0	18.0	22.0	11.0	12.0	16.0	10.0	12.0	9.0
ENSG00000016082	ISL1				1.0					2.0	1.0	1.0	0.9	
ENSG00000016391	CHDH	4.0	3.0	4.0	5.0	5.0	5.0	4.0	3.0	3.0	4.0	5.0	4.0	3.0
ENSG00000016402	IL20RA	0.8	0.6	0.8	1.0	0.6	1.0	0.7	0.6	2.0	1.0	0.7	0.9	1.0
ENSG00000016602	CLCA4	0.6	0.6	2.0	2.0			0.9	3.0	1.0	1.0		2.0	3.0
ENSG00000016864	GLT8D1	7.0	8.0	6.0	8.0	11.0	11.0	8.0	7.0	8.0	8.0	29.0	7.0	7.0
ENSG00000017260	ATP2C1	10.0	11.0	9.0	10.0	10.0	10.0	10.0	10.0	12.0	9.0	14.0	9.0	10.0
ENSG00000017483	SLC38A5	4.0	4.0	4.0	4.0	3.0	5.0	5.0	6.0	5.0	3.0		5.0	7.0
ENSG00000017797	RALBP1	16.0	17.0	12.0	12.0	18.0	15.0	15.0	13.0	14.0	11.0	12.0	11.0	14.0
ENSG00000018189	RUFY3	18.0	22.0	15.0	12.0	19.0	16.0	17.0	17.0	22.0	14.0	21.0	12.0	18.0
ENSG00000018236	CNTN1	28.0	29.0	21.0	11.0	45.0	28.0	19.0	22.0	20.0	11.0	6.0	13.0	19.0
ENSG00000018280	SLC11A1	0.6	0.5	0.9	0.7			0.7	0.9	2.0	0.5	1.0	0.5	2.0
ENSG00000018408	WWTR1	3.0	2.0	4.0	4.0	1.0	1.0	2.0	4.0	5.0	3.0	4.0	3.0	5.0
ENSG00000018510	AGPS	2.0	3.0	2.0	2.0	4.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	3.0
ENSG00000018610	CXorf56	5.0	6.0	5.0	5.0	9.0	7.0	6.0	4.0	7.0	6.0	6.0	5.0	5.0
ENSG00000018625	ATP1A2	186.0	161.0	171.0	271.0	45.0	96.0	174.0	105.0	92.0	204.0	7.0	226.0	127.0
ENSG00000018699	TTC27	1.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	4.0	1.0	2.0
ENSG00000018869	ZNF582	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000019102	VSIG2	1.0	2.0	0.7	1.0		0.6	2.0	1.0	0.8	1.0	2.0	2.0	1.0
ENSG00000019144	PHLDB1	4.0	4.0	7.0	7.0	7.0	9.0	6.0	8.0	5.0	5.0	4.0	7.0	9.0
ENSG00000019169	MARCO											0.6		0.6
ENSG00000019485	PRDM11	2.0	2.0	1.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000019505	SYT13	17.0	27.0	8.0	2.0	20.0	16.0	23.0	7.0	16.0	3.0	12.0	2.0	6.0
ENSG00000019549	SNAI2	0.6	0.5			3.0	3.0	0.5	0.5			1.0		
ENSG00000019582	CD74	23.0	21.0	43.0	34.0	12.0	10.0	22.0	52.0	69.0	27.0	112.0	29.0	103.0
ENSG00000019991	HGF	0.6	0.6					0.6				0.8		
ENSG00000019995	ZRANB1	3.0	3.0	3.0	3.0	7.0	5.0	3.0	2.0	3.0	3.0	4.0	2.0	3.0
ENSG00000020129	NCDN	111.0	151.0	62.0	230.0	90.0	97.0	176.0	95.0	64.0	368.0	22.0	197.0	28.0
ENSG00000020181	ADGRA2	2.0	2.0	1.0	2.0	2.0	3.0	3.0	2.0	1.0	1.0	5.0	2.0	2.0
ENSG00000020256	ZFP64	1.0	1.0	0.8	1.0	1.0	1.0	2.0	0.9	1.0	1.0	2.0	0.9	0.9
ENSG00000020426	MNAT1	3.0	3.0	2.0	3.0	4.0	3.0	3.0	2.0	3.0	3.0	4.0	2.0	2.0
ENSG00000020577	SAMD4A	4.0	3.0	5.0	3.0	6.0	6.0	3.0	5.0	7.0	4.0	2.0	3.0	11.0
ENSG00000020633	RUNX3													0.5
ENSG00000020922	MRE11	1.0	1.0	2.0	2.0	4.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0
ENSG00000021300	PLEKHB1	121.0	92.0	187.0	153.0	35.0	50.0	102.0	184.0	178.0	135.0	46.0	180.0	319.0
ENSG00000021355	SERPINB1	3.0	3.0	4.0	5.0	4.0	4.0	3.0	4.0	6.0	3.0	21.0	4.0	6.0
ENSG00000021488	SLC7A9				0.5	0.8	0.9	0.5			0.5	0.7		
ENSG00000021574	SPAST	4.0	5.0	4.0	4.0	7.0	6.0	4.0	5.0	5.0	4.0	4.0	4.0	5.0
ENSG00000021645	NRXN3	4.0	6.0	2.0	3.0	28.0	22.0	4.0	3.0	3.0	4.0	1.0	2.0	3.0
ENSG00000021762	OSBPL5	2.0	3.0	2.0	2.0	1.0	2.0	4.0	2.0	3.0	2.0	5.0	2.0	3.0
ENSG00000021776	AQR	2.0	2.0	2.0	2.0	4.0	3.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000021826	CPS1			0.5	0.6			0.5		0.5	0.5		0.5	2.0
ENSG00000022267	FHL1	31.0	29.0	25.0	26.0	33.0	28.0	28.0	22.0	34.0	38.0	28.0	20.0	21.0
ENSG00000022277	RTF2	18.0	19.0	17.0	19.0	15.0	16.0	20.0	17.0	18.0	18.0	20.0	17.0	22.0
ENSG00000022355	GABRA1	15.0	30.0	4.0	3.0	34.0	25.0	19.0	6.0	5.0	5.0		3.0	3.0
ENSG00000022556	NLRP2		0.5					0.6				1.0		
ENSG00000022567	SLC45A4	5.0	6.0	2.0	1.0	3.0	4.0	7.0	2.0	2.0	1.0	9.0	1.0	1.0
ENSG00000022840	RNF10	21.0	23.0	18.0	20.0	29.0	28.0	24.0	20.0	21.0	21.0	31.0	19.0	18.0
ENSG00000022976	ZNF839	0.9	1.0	0.8	0.9	1.0	2.0	1.0	0.8	1.0	1.0	2.0	0.8	0.8
ENSG00000023041	ZDHHC6	5.0	6.0	5.0	5.0	6.0	6.0	6.0	5.0	5.0	5.0	9.0	5.0	5.0
ENSG00000023171	GRAMD1B	10.0	13.0	6.0	7.0	50.0	56.0	15.0	7.0	6.0	9.0	7.0	6.0	4.0
ENSG00000023191	RNH1	8.0	9.0	8.0	10.0	12.0	13.0	11.0	10.0	10.0	10.0	20.0	10.0	11.0
ENSG00000023228	NDUFS1	7.0	9.0	5.0	6.0	7.0	7.0	7.0	5.0	6.0	7.0	6.0	6.0	5.0
ENSG00000023287	RB1CC1	18.0	19.0	14.0	8.0	12.0	10.0	19.0	12.0	8.0	7.0	6.0	8.0	6.0
ENSG00000023318	ERP44	4.0	5.0	4.0	4.0	6.0	6.0	4.0	4.0	5.0	4.0	12.0	4.0	5.0
ENSG00000023330	ALAS1	10.0	14.0	7.0	9.0	32.0	31.0	14.0	7.0	10.0	9.0	10.0	8.0	9.0
ENSG00000023445	BIRC3	0.5			0.5				0.6	0.5	0.6	2.0		
ENSG00000023516	AKAP11	13.0	15.0	9.0	12.0	13.0	12.0	10.0	10.0	11.0	15.0	8.0	10.0	9.0
ENSG00000023572	GLRX2	6.0	7.0	3.0	3.0	2.0	2.0	6.0	4.0	4.0	4.0	3.0	3.0	5.0
ENSG00000023608	SNAPC1	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	4.0	1.0	2.0
ENSG00000023697	DERA	3.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	3.0	6.0	4.0	5.0
ENSG00000023734	STRAP	42.0	48.0	33.0	33.0	39.0	38.0	45.0	34.0	49.0	36.0	57.0	31.0	38.0
ENSG00000023892	DEF6	1.0	1.0	2.0	2.0	0.9	1.0	1.0	2.0	3.0	2.0	6.0	2.0	3.0
ENSG00000023902	PLEKHO1	8.0	8.0	7.0	7.0	13.0	13.0	8.0	6.0	5.0	9.0	5.0	6.0	5.0
ENSG00000023909	GCLM	3.0	3.0	2.0	3.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0
ENSG00000024048	UBR2	4.0	4.0	3.0	4.0	9.0	9.0	4.0	3.0	4.0	4.0	7.0	3.0	4.0
ENSG00000024422	EHD2	5.0	6.0	6.0	6.0	3.0	4.0	8.0	5.0	6.0	5.0	6.0	6.0	7.0
ENSG00000024862	CCDC28A	19.0	20.0	13.0	14.0	19.0	15.0	17.0	16.0	22.0	18.0	19.0	13.0	13.0
ENSG00000025039	RRAGD	6.0	6.0	5.0	6.0	17.0	14.0	6.0	6.0	5.0	8.0	10.0	6.0	6.0
ENSG00000025156	HSF2	5.0	7.0	4.0	4.0	11.0	10.0	6.0	5.0	7.0	5.0	8.0	4.0	4.0
ENSG00000025293	PHF20	4.0	4.0	3.0	4.0	8.0	6.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0
ENSG00000025423	HSD17B6	6.0	5.0	6.0	11.0	3.0	4.0	5.0	3.0	4.0	10.0		8.0	4.0
ENSG00000025434	NR1H3	2.0	2.0	2.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0	3.0	2.0	3.0
ENSG00000025708	TYMP	0.7	0.6	2.0	2.0	3.0	4.0	1.0	2.0	3.0	1.0	6.0	1.0	2.0
ENSG00000025770	NCAPH2	11.0	12.0	9.0	9.0	23.0	24.0	14.0	8.0	12.0	9.0	20.0	8.0	8.0
ENSG00000025772	TOMM34	18.0	23.0	14.0	34.0	6.0	6.0	21.0	22.0	15.0	49.0	22.0	25.0	9.0
ENSG00000025796	SEC63	7.0	7.0	7.0	7.0	7.0	6.0	6.0	6.0	7.0	7.0	14.0	6.0	7.0
ENSG00000025800	KPNA6	7.0	8.0	5.0	6.0	12.0	12.0	8.0	6.0	8.0	6.0	11.0	5.0	6.0
ENSG00000026025	VIM	33.0	27.0	43.0	60.0	5.0	6.0	34.0	40.0	22.0	42.0	48.0	43.0	24.0
ENSG00000026036	RTEL1-TNFRSF6B	0.5	0.6		0.6	3.0	4.0	1.0		0.6	0.6	4.0	0.5	
ENSG00000026103	FAS	2.0	2.0	2.0	3.0			1.0	1.0	1.0	2.0	2.0	2.0	1.0
ENSG00000026297	RNASET2	3.0	3.0	4.0	5.0	1.0	1.0	3.0	4.0	4.0	4.0	4.0	3.0	5.0
ENSG00000026508	CD44	0.7	0.5	1.0	1.0	0.6	1.0	0.7	2.0	4.0	0.6	1.0	0.6	5.0
ENSG00000026559	KCNG1	2.0	1.0	2.0		1.0	1.0	2.0	1.0	0.7	1.0			
ENSG00000026652	AGPAT4	5.0	5.0	5.0	4.0	6.0	7.0	7.0	8.0	7.0	5.0	8.0	5.0	11.0
ENSG00000026950	BTN3A1	2.0	2.0	2.0	2.0	5.0	6.0	2.0	2.0	3.0	2.0	9.0	2.0	3.0
ENSG00000027001	MIPEP	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	4.0	1.0	1.0
ENSG00000027075	PRKCH	0.9	0.8	0.9	2.0		0.5	0.9	1.0	1.0	4.0	4.0	2.0	1.0
ENSG00000027644	INSRR					0.5	0.7					0.6		
ENSG00000027697	IFNGR1	13.0	13.0	16.0	16.0	10.0	10.0	11.0	19.0	19.0	13.0	17.0	13.0	28.0
ENSG00000027847	B4GALT7	3.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	4.0	3.0	9.0	3.0	3.0
ENSG00000027869	SH2D2A											1.0		
ENSG00000028116	VRK2	0.6	0.6	1.0	1.0			0.7	2.0	1.0	0.8	3.0	1.0	2.0
ENSG00000028137	TNFRSF1B	2.0	2.0	4.0	4.0	1.0	2.0	2.0	4.0	5.0	3.0	6.0	3.0	6.0
ENSG00000028203	VEZT	4.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0
ENSG00000028277	POU2F2	0.8	0.9	0.8	0.8	5.0	5.0	1.0	0.6	2.0	0.9	0.8	0.6	0.7
ENSG00000028310	BRD9	3.0	4.0	3.0	3.0	7.0	7.0	4.0	3.0	3.0	3.0	5.0	3.0	3.0
ENSG00000028528	SNX1	7.0	7.0	8.0	8.0	10.0	10.0	8.0	9.0	8.0	7.0	13.0	8.0	11.0
ENSG00000028839	TBPL1	4.0	5.0	3.0	3.0	7.0	6.0	5.0	4.0	5.0	4.0	4.0	3.0	3.0
ENSG00000029153	ARNTL2	2.0	2.0	1.0	0.6	1.0	1.0	2.0	1.0	1.0	0.6	0.5	0.5	0.6
ENSG00000029363	BCLAF1	8.0	9.0	7.0	8.0	18.0	16.0	8.0	7.0	9.0	8.0	15.0	7.0	7.0
ENSG00000029364	SLC39A9	5.0	6.0	5.0	5.0	6.0	5.0	5.0	5.0	6.0	5.0	10.0	5.0	4.0
ENSG00000029534	ANK1	2.0	2.0	0.6	0.5	26.0	25.0	2.0	0.5	2.0		0.5		4.0
ENSG00000029559	IBSP											0.8		
ENSG00000029639	TFB1M	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	1.0	2.0
ENSG00000029725	RABEP1	15.0	17.0	15.0	14.0	16.0	15.0	16.0	15.0	16.0	14.0	12.0	14.0	19.0
ENSG00000029993	HMGB3	5.0	5.0	4.0	3.0	1.0	1.0	5.0	3.0	5.0	4.0	1.0	3.0	3.0
