Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
LILRB2	0.794759685454531	0.13451077052107	0.531123419700502	1.05839595120856	3	3.45193233872867e-09	3.31911513255282e-07	210
CHST12	-0.476114305118196	0.0806191003377231	-0.634124838246155	-0.318103771990238	3	3.51097413737786e-09	3.35988577165563e-07	211
ZKSCAN8	-0.692469544779293	0.117272104211558	-0.922318645425175	-0.462620444133412	3	3.53052470776235e-09	3.36265824995931e-07	212
ITGB8	-0.318571888733068	0.0539651047549199	-0.424341550474642	-0.212802226991493	3	3.56314080750135e-09	3.37052673756249e-07	213
VTI1A	0.440192203947588	0.0745724873234892	0.294032814555979	0.586351593339197	3	3.57217076980176e-09	3.37052673756249e-07	214
KIAA0232	0.423449355277051	0.0717762887396975	0.282770414403296	0.564128296150806	3	3.64446576248909e-09	3.42274663610138e-07	215
MLLT3	-0.95039716945895	0.161187373628847	-1.26631861653409	-0.634475722383808	3	3.71909704792298e-09	3.46102632207518e-07	216
AGPAT2	0.468368455290238	0.0794355414977164	0.312677654862277	0.624059255718199	3	3.71950629898135e-09	3.46102632207518e-07	217
USP20	-0.346614534452113	0.0588260365941509	-0.461911447529884	-0.231317621374342	3	3.81096884699849e-09	3.52986619076117e-07	218
FAM198B	0.394326094077718	0.0669695782992201	0.263068132551411	0.525584055604024	3	3.90571807347817e-09	3.60110773240508e-07	219
PCMTD1	-0.295590822647719	0.0502143303191124	-0.394009101580976	-0.197172543714461	3	3.94261828408252e-09	3.61860674509974e-07	220
ZC3H8	-0.521076460846707	0.0885679719494859	-0.694666496051453	-0.34748642564196	3	4.02042189798101e-09	3.67331941013722e-07	221
VCPIP1	0.321917709956836	0.0547461891253104	0.214617150980409	0.429218268933262	3	4.0980865133286e-09	3.71093549966468e-07	222
NDC1	-0.530935620040476	0.0903029819235025	-0.707926212307112	-0.353945027773839	3	4.11528582079173e-09	3.71093549966468e-07	223
VAMP5	0.506208289877343	0.0860981388859678	0.337459038524919	0.674957541229768	3	4.11672717870883e-09	3.71093549966468e-07	224
OSER1	0.351659110315645	0.0598856656022221	0.23428536254508	0.469032858086209	3	4.30114265816783e-09	3.85994100238777e-07	225
BAHD1	-0.245011011166695	0.04173010565364	-0.326800515318881	-0.16322150701451	3	4.32325884489612e-09	3.86262135381162e-07	226
XPO6	0.558383259541507	0.0951573772220862	0.371878227322926	0.744888291760088	3	4.41089681529493e-09	3.9235607266271e-07	227
SPOUT1	-0.411146551195975	0.0700778873013244	-0.548496686419228	-0.273796415972723	3	4.43766465356101e-09	3.93005810020631e-07	228
RPS28	-0.467679598304646	0.079750277965658	-0.623987270874393	-0.311371925734898	3	4.51029897526781e-09	3.97694134972086e-07	229
DOLPP1	-0.165481145560893	0.0282730306507609	-0.220895267370181	-0.110067023751604	3	4.82876867139549e-09	4.23923900055729e-07	230
PRMT5	0.275027307056075	0.0470094184839092	0.182890539893441	0.367164074218708	3	4.90178696228934e-09	4.28471352132236e-07	231
FUT8-AS1	-0.326299951049353	0.0558426281723618	-0.435749491069244	-0.216850411029462	3	5.12057902937357e-09	4.45666947246169e-07	232
MNDA	0.363935440141017	0.0622937857092219	0.241841863690286	0.486029016591748	3	5.15025718378456e-09	4.46326150450549e-07	233
TRAF3IP2-AS1	-0.291464147325274	0.05012168942271	-0.389700853438088	-0.19322744121246	3	6.05867282436098e-09	5.22806502861098e-07	234
NFE2L3	-0.199781343546401	0.0343787268948328	-0.267162410094611	-0.13240027699819	3	6.20299936281374e-09	5.32982821846532e-07	235
HEBP2	0.67031201584335	0.115408549329292	0.444115415649923	0.896508616036776	3	6.31608667890415e-09	5.40400094154376e-07	236
RNASE1	0.456282317805169	0.0786580373751844	0.302115397455202	0.610449238155136	3	6.59853976332899e-09	5.62184451059658e-07	237
HDC	-0.450698029959165	0.0777827342950412	-0.603149387796494	-0.298246672121835	3	6.85986729236097e-09	5.8199344692165e-07	238
RIN3	0.651776324346408	0.112527392705887	0.431226687368674	0.872325961324143	3	6.94881414199567e-09	5.87073034122078e-07	239
STARD9	-0.236097694013228	0.0407864273291623	-0.316037622636447	-0.15615776539001	3	7.09611889505619e-09	5.97020136370728e-07	240
PTGDR	-0.72317674155402	0.124998859318746	-0.968170003927351	-0.478183479180689	3	7.23112732264101e-09	6.05854451862105e-07	241
MED27	-0.196311347263705	0.0339401427055583	-0.262832804596749	-0.129789889930661	3	7.29249789629079e-09	6.08471560007866e-07	242
ATG4B	-0.192719895751573	0.0333476399910965	-0.25808006910353	-0.127359722399616	3	7.5093926562063e-09	6.23990356025176e-07	243
GPER1	0.41307181468074	0.0714884239202952	0.272957078485429	0.55318655087605	3	7.55203217036843e-09	6.24961613049506e-07	244
STK26	-0.579121492487301	0.10026072711505	-0.775628906696597	-0.382614078278005	3	7.64270082169606e-09	6.29883326496681e-07	245
PERP	-0.537280657986749	0.0930431713144351	-0.719641922770432	-0.354919393203066	3	7.71678163822001e-09	6.33403474955034e-07	246
SYNJ1	0.227595448116589	0.0394414897686652	0.150291548673401	0.304899347559778	3	7.90565114775549e-09	6.46278979657809e-07	247
INSR	0.364002735357925	0.0630915656237736	0.240345539007083	0.487659931708766	3	7.95373868068463e-09	6.47588271937033e-07	248
SESTD1	0.485573855125026	0.0842181479261195	0.320509318345165	0.650638391904887	3	8.13351795236463e-09	6.5956624294838e-07	249
YES1	-0.438443316375057	0.0760723291335995	-0.587542341696989	-0.289344291053125	3	8.23843808695153e-09	6.65402167406902e-07	250
HGD	-0.205548349588909	0.0357170734809411	-0.275552527244724	-0.135544171933093	3	8.66907499289712e-09	6.9739427193856e-07	251
RNFT2	-0.22831636339177	0.0397022443139162	-0.306131332352456	-0.150501394431084	3	8.88658656240506e-09	7.12055380428901e-07	252
VPS13A	-0.709296037710525	0.123404906630643	-0.951165210222114	-0.467426865198936	3	9.04583865301939e-09	7.21950885698686e-07	253
ZNF428	-0.234867116640634	0.0408938230087653	-0.315017536927969	-0.154716696353299	3	9.2827245957706e-09	7.37940059203937e-07	254
PLEKHA7	-0.191550063274322	0.033360970751774	-0.256936364437093	-0.12616376211155	3	9.37079115473999e-09	7.4201966665298e-07	255
MCEMP1	3.42735635912346	0.597525134887398	2.25622861488672	4.5984841033602	3	9.6984446805019e-09	7.63894365293534e-07	256
FASTKD2	-0.515060077575354	0.0898021765241207	-0.691069109295939	-0.339051045854769	3	9.72270462957797e-09	7.63894365293534e-07	257
DBP	-0.611004949231165	0.106650521522978	-0.820036130348616	-0.401973768113713	3	1.01001442013343e-08	7.90473301214505e-07	258
ACVR1C	-0.240074642698031	0.0419526470494031	-0.322300319970982	-0.157848965425081	3	1.04958711768086e-08	8.18272705799692e-07	259
ATG16L1	-0.1928533377972	0.0337591039336524	-0.259019965657503	-0.126686709936897	3	1.11242059900918e-08	8.63922951353589e-07	260
CXCR5	-0.394992486523968	0.0691737504332527	-0.530570546048705	-0.25941442699923	3	1.12876686552591e-08	8.72039295458008e-07	261
ZNF485	-0.302203385575046	0.0529277244068157	-0.405939819196066	-0.198466951954026	3	1.1315089907389e-08	8.72039295458008e-07	262
CD53	0.35020022395671	0.0613625681231674	0.229931800436417	0.470468647477004	3	1.14940246580645e-08	8.82461391238169e-07	263
ZSWIM6	0.535638939072973	0.0938807947748826	0.351635962474207	0.719641915671739	3	1.15987081030723e-08	8.8712543188347e-07	264
TSPAN32	-0.34399126144403	0.0603152728524175	-0.462207023952475	-0.225775498935585	3	1.17565188639196e-08	8.95802373208548e-07	265
TUBGCP5	-0.339140859166982	0.059491525302369	-0.455742106144979	-0.222539612188986	3	1.19345627958028e-08	9.03314125429311e-07	266
APOPT1	0.224145751947807	0.0393202609033983	0.147079456714428	0.301212047181186	3	1.1944575648258e-08	9.03314125429311e-07	267
CD22	-0.509636411038655	0.0894832881804843	-0.685020433090622	-0.334252388986687	3	1.23137108648176e-08	9.27755409635808e-07	268
CDYL	-0.28582518819435	0.0501942363101613	-0.384204083593759	-0.187446292794942	3	1.23819114949565e-08	9.2942586210469e-07	269
ZNF160	-0.268673853795607	0.0471900406594509	-0.361164633917112	-0.176183073674103	3	1.24502064584947e-08	9.31090995592314e-07	270
LOC646214	0.431123840872434	0.0757651095386524	0.282626954891943	0.579620726852924	3	1.26839524831424e-08	9.45071470625872e-07	271
ZNF696	-0.229904654286039	0.0404127657657882	-0.309112219702637	-0.15069708886944	3	1.27851585171671e-08	9.49110002862639e-07	272
UBE2J2	0.194849175880983	0.0342567608609001	0.127707158366618	0.261991193395349	3	1.28607889095522e-08	9.51227288138017e-07	273
KDM8	-0.194756187149116	0.0342471480854151	-0.261879363969739	-0.127633010328492	3	1.29452841138473e-08	9.53982397178121e-07	274
CCDC71	-0.249724691942331	0.0439219482096622	-0.335810128564103	-0.16363925532056	3	1.30318351260845e-08	9.56868417694175e-07	275
MIB2	-0.212575808938219	0.0373931607560316	-0.285865057288157	-0.13928656058828	3	1.30900913437779e-08	9.57663494252042e-07	276
TTC12	-0.253029967679752	0.0445215021868109	-0.340290508503522	-0.165769426855981	3	1.32104339613257e-08	9.62978637354113e-07	277
RAB15	-0.229410475255646	0.0403835865843258	-0.30856085052748	-0.150260099983813	3	1.34077887623975e-08	9.73849175145075e-07	278
CDIP1	-0.402615868993019	0.0709171984192557	-0.541611023779241	-0.263620714206797	3	1.36863775378247e-08	9.90520914852173e-07	279
KCNG1	-0.299560686486613	0.0527916949535608	-0.403030507278417	-0.196090865694809	3	1.39183400634948e-08	1.00371115200745e-06	280
RTF1	0.195923493687039	0.0345417117968623	0.128222982600827	0.263624004773252	3	1.41070702235206e-08	1.01039211561168e-06	281
PER3	-0.291391802694857	0.0513734084593081	-0.392081833038166	-0.190701772351548	3	1.41110626288874e-08	1.01039211561168e-06	282
SELL	0.323103023660035	0.0569833658490711	0.211417678877986	0.434788368442084	3	1.42690208928166e-08	1.01809211967404e-06	283
SEC22B	0.36457731560257	0.0643769030560715	0.238400904176443	0.490753727028697	3	1.48602216027078e-08	1.05428226837929e-06	284
ORAOV1	-0.163224900608731	0.0288233819580569	-0.219717691159164	-0.106732110058298	3	1.48806679124454e-08	1.05428226837929e-06	285
GM2A	0.851794655896159	0.150562734100835	0.556697119644643	1.14689219214768	3	1.53677098175112e-08	1.08498180641674e-06	286
GMFG	0.804900058318136	0.142357944081874	0.525883615004497	1.08391650163178	3	1.56703384464476e-08	1.09952985569275e-06	287
UBXN10-AS1	-0.207163184665497	0.0366406114206897	-0.278977463421576	-0.135348905909418	3	1.5682676230166e-08	1.09952985569275e-06	288
ATP5H	0.336757030967203	0.0595867699815652	0.219969107848263	0.453544954086143	3	1.59016408621601e-08	1.11102398715826e-06	289
TRAF1	-0.282168038968064	0.0500131445791035	-0.380192001096701	-0.184144076839427	3	1.68205687140494e-08	1.16460212619146e-06	290
KMT5A	0.483701008165703	0.0857351803172208	0.315663142535903	0.651738873795503	3	1.68278456276003e-08	1.16460212619146e-06	291
PKNOX1	0.215233473496512	0.0381507117866067	0.140459452410195	0.290007494582829	3	1.68415125221824e-08	1.16460212619146e-06	292
CDH26	0.267314391092005	0.0473941340168516	0.174423595340511	0.360205186843498	3	1.69811210612534e-08	1.17024845211205e-06	293
RILPL2	0.482056508235958	0.0855153695914468	0.314449463712091	0.649663552759826	3	1.72963310731147e-08	1.18791672458616e-06	294
CNTNAP2	-0.179952717316089	0.0319335766798017	-0.242541377506049	-0.11736405712613	3	1.74835398477756e-08	1.19670385290266e-06	295
STRN3	0.406791514360536	0.0722035006519903	0.265275253524921	0.548307775196151	3	1.7611958744859e-08	1.20142118573038e-06	296
RNF220	-0.296494918263117	0.052641133744758	-0.399669644508199	-0.193320192018036	3	1.77738547139632e-08	1.20838274203483e-06	297
BET1L	-0.295408664001566	0.0524557540606252	-0.398220052742282	-0.19259727526085	3	1.785683116729e-08	1.20995011721449e-06	298
FRAT1	0.548015594407258	0.0973651811228004	0.35718334605835	0.738847842756166	3	1.81830341244276e-08	1.22793252521887e-06	299
GNAZ	-0.309534644646053	0.0550124845947758	-0.417357133151878	-0.201712156140228	3	1.83769176584622e-08	1.2368890711989e-06	300
ERLIN2	0.466253927730637	0.0830145360183318	0.303548426941403	0.62895942851987	3	1.94826420625371e-08	1.30695517782973e-06	301
SNHG22	-0.271324918445247	0.0483446801927357	-0.366078750467116	-0.176571086423378	3	1.99653240763677e-08	1.33490007864244e-06	302
SRA1	0.622717038149345	0.111081290132981	0.405001710132458	0.840432366166232	3	2.07106280348604e-08	1.38016172039571e-06	303
SEPHS2	0.390613691641187	0.0696873815250058	0.254028933675274	0.5271984496071	3	2.07980492018803e-08	1.38142832067226e-06	304
SLA	1.02248343108365	0.182534790352881	0.664721816066437	1.38024504610087	3	2.1240537183697e-08	1.40619320266626e-06	305
MAPK3	0.245820187493634	0.0438976624915441	0.159782350004713	0.331858024982556	3	2.14541246867791e-08	1.41569178325308e-06	306
UBQLN2	0.431560326777531	0.0771319194523054	0.280384542592568	0.582736110962494	3	2.20502482254135e-08	1.45028863898224e-06	307
PTPN6	0.398630889847481	0.0713742559582169	0.258739918746032	0.538521860948929	3	2.33593406058884e-08	1.53140196595487e-06	308
FMNL3	-0.77210755938615	0.138297621708136	-1.04316591708164	-0.501049201690658	3	2.36484034750159e-08	1.5453351552347e-06	309
SP1	0.425637440429801	0.0763326945843408	0.276028108201598	0.575246772658005	3	2.45994594672461e-08	1.60229769536334e-06	310
CABIN1	-0.350849188344159	0.0629374370704375	-0.474204298281473	-0.227494078406846	3	2.48141114108226e-08	1.61108211449302e-06	311
HABP4	-0.399897672521323	0.071749880932571	-0.540524855044199	-0.259270489998447	3	2.49677425652374e-08	1.61586108293998e-06	312
NUP58	0.520323162271277	0.0933883880557084	0.337285285107838	0.703361039434716	3	2.52403907634757e-08	1.62828744503547e-06	313
SMAD7	-0.524419150099141	0.0941383292509687	-0.708926884995813	-0.339911415202469	3	2.53675192725605e-08	1.63127690812593e-06	314
YBX1	-0.450806760793631	0.0809570723172031	-0.609479706829154	-0.292133814758109	3	2.5699073888812e-08	1.64485658577993e-06	315
SLC35F3	-0.175865161434677	0.0315839665367207	-0.237768598335568	-0.113961724533786	3	2.57416145555892e-08	1.64485658577993e-06	316
PPP2R5A	0.340026782938408	0.061077736143538	0.220316619839833	0.459736946036983	3	2.5899143335254e-08	1.64970189976482e-06	317
MARS2	-0.213620399400781	0.0383956620201757	-0.288874514122898	-0.138366284678665	3	2.64174797139213e-08	1.67742688799843e-06	318
SLCO3A1	0.648102558861641	0.116569260395428	0.419631006782131	0.87657411094115	3	2.7007355114059e-08	1.70797436461662e-06	319
B4GAT1	-0.307242552328459	0.0552652474948231	-0.415560447015005	-0.198924657641914	3	2.70677395343364e-08	1.70797436461662e-06	320
WDR59	-0.276729009434717	0.0497877115456258	-0.374311130936813	-0.179146887932621	3	2.72603848025302e-08	1.714771619728e-06	321
ALDH1L2	0.143979367185825	0.025908735894133	0.093199177948364	0.194759556423286	3	2.74176580746879e-08	1.71530984789075e-06	322
OGFR	0.240973312150226	0.0433636119794877	0.155982194430861	0.325964429869592	3	2.74388411682207e-08	1.71530984789075e-06	323
ST13	-0.431057621878734	0.0776396270360211	-0.583228494642458	-0.278886749115011	3	2.82369383596798e-08	1.75975388690943e-06	324
RASAL2	0.162302115085656	0.029252675907675	0.10496792385519	0.219636306316121	3	2.88489178112947e-08	1.7923610721405e-06	325
TOGARAM2	-0.316325299175561	0.0570203662018168	-0.428083163316407	-0.204567435034715	3	2.8964320448845e-08	1.79401091565361e-06	326
RASSF7	-0.331418530854376	0.0597513531081698	-0.448529030973924	-0.214308030734828	3	2.91231371020469e-08	1.79833145065606e-06	327
PARP4	0.319448225981731	0.0576191923837063	0.206516684091382	0.43237976787208	3	2.95421264412965e-08	1.81864212531298e-06	328
RAD9A	-0.185252203319291	0.0334932320455653	-0.250897731854442	-0.11960667478414	3	3.18348709365143e-08	1.95382891778145e-06	329
SH3PXD2A	-0.182795931728604	0.0330563266986702	-0.247585141519187	-0.11800672193802	3	3.20537694649186e-08	1.96130216071405e-06	330
NOD1	-0.221520735943557	0.0400821549757846	-0.300080316118848	-0.142961155768266	3	3.26370996957731e-08	1.98549130983152e-06	331
UBE2L3	0.437197792481659	0.0791076158119741	0.282149714587359	0.59224587037596	3	3.26457564809857e-08	1.98549130983152e-06	332
KIAA0040	0.326048108828389	0.0590236248076778	0.210363929968336	0.441732287688443	3	3.31316139017432e-08	2.00898963334534e-06	333
WSB1	1.2583842608989	0.227851472874226	0.811803580241012	1.70496494155679	3	3.3358820647907e-08	2.01671049857047e-06	334
C17orf62	0.569407635614171	0.103140220455796	0.367256518163289	0.771558753065053	3	3.37625362792685e-08	2.03019972278017e-06	335
PTGR1	0.418927327863185	0.0758842857815471	0.270196860738808	0.567657794987563	3	3.37830381762153e-08	2.03019972278017e-06	336
SOX13	-0.214492198395112	0.0388572485197722	-0.290651006032188	-0.138333390758036	3	3.38990400163208e-08	2.03112586352982e-06	337
AKIRIN1	0.371858535621467	0.0674053289636646	0.23974651848661	0.503970552756324	3	3.45320672659685e-08	2.05751857108752e-06	338
LGMN	-0.356261652963022	0.0645788143971822	-0.482833803345796	-0.229689502580248	3	3.4543323870774e-08	2.05751857108752e-06	339
MZF1	-0.266971786855654	0.0484759203752015	-0.36198284490848	-0.171960728802827	3	3.64364045536912e-08	2.15973083565257e-06	340
GATD1	-0.222405043816523	0.0403870559092656	-0.301562218840289	-0.143247868792757	3	3.65332587375521e-08	2.15973083565257e-06	341
GNL1	-0.174721991668253	0.0317294819131768	-0.236910633466195	-0.112533349870312	3	3.65802271094086e-08	2.15973083565257e-06	342
ROCK1	0.485019330503817	0.0881742525297969	0.312200971181676	0.657837689825959	3	3.78305372534929e-08	2.2270385079374e-06	343
FAM45A	0.159398201284483	0.0289820241054725	0.102594477838685	0.216201924730281	3	3.80009164619717e-08	2.23056542209341e-06	344
EPM2A	-0.199382975083817	0.0362705179536245	-0.270471883973534	-0.1282940661941	3	3.86069026925673e-08	2.25387598923013e-06	345
C16orf58	-0.358303111439319	0.0651810658746417	-0.48605565302755	-0.230550569851089	3	3.86212902274973e-08	2.25387598923013e-06	346
JAG1	0.878576198026744	0.159904818515991	0.565168512780989	1.1919838832725	3	3.92108190313582e-08	2.28168546939823e-06	347
ZNF554	-0.146038624289895	0.0265821670213017	-0.198138714282675	-0.0939385342971157	3	3.93248963136588e-08	2.28174800679712e-06	348
BTBD7	0.245340916658131	0.0446803000712658	0.157769137700007	0.332912695616254	3	3.99594005636345e-08	2.31192039020317e-06	349
BMPR2	0.313405947164605	0.0571034566488548	0.201485228740105	0.425326665589104	3	4.05617485194665e-08	2.33801226972685e-06	350
UBC	0.237275374182132	0.0432349986515332	0.152536333953489	0.322014414410775	3	4.06419525888533e-08	2.33801226972685e-06	351
CCDC28B	-0.286263236556992	0.0521707419722935	-0.388516011869419	-0.184010461244564	3	4.08711816350083e-08	2.34115833348433e-06	352
