# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 TPM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 23-Nov-2018 13:00:15
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000008952	SEC62	45.0	53.0	42.0	41.0	61.0	46.0	38.0	43.0	54.0	41.0	48.0	37.0	61.0
ENSG00000008988	RPS20	140.0	138.0	166.0	137.0	149.0	119.0	117.0	144.0	150.0	168.0	373.0	141.0	189.0
ENSG00000009307	CSDE1	102.0	126.0	92.0	95.0	174.0	132.0	98.0	103.0	121.0	96.0	154.0	92.0	145.0
ENSG00000009335	UBE3C	10.0	13.0	7.0	9.0	30.0	25.0	12.0	8.0	9.0	10.0	17.0	8.0	8.0
ENSG00000009413	REV3L	5.0	5.0	4.0	4.0	31.0	33.0	6.0	4.0	6.0	5.0	13.0	3.0	4.0
ENSG00000009694	TENM1	2.0	2.0	2.0	2.0	37.0	40.0	2.0	2.0	4.0	3.0	10.0	1.0	2.0
ENSG00000009709	PAX7	0.6	2.0					1.0						
ENSG00000009724	MASP2	1.0	1.0	0.7	1.0	13.0	13.0	2.0	1.0	1.0	1.0	4.0	0.8	0.9
ENSG00000009780	FAM76A	6.0	6.0	5.0	5.0	19.0	15.0	6.0	6.0	7.0	7.0	15.0	5.0	5.0
ENSG00000009790	TRAF3IP3					0.5	0.7			0.6		0.7		0.7
ENSG00000009830	POMT2	5.0	6.0	5.0	6.0	14.0	17.0	8.0	6.0	6.0	5.0	23.0	5.0	6.0
ENSG00000009844	VTA1	9.0	13.0	6.0	7.0	20.0	14.0	9.0	8.0	9.0	7.0	7.0	6.0	7.0
ENSG00000009950	MLXIPL	15.0	17.0	8.0	5.0	83.0	88.0	22.0	10.0	14.0	9.0	22.0	3.0	8.0
ENSG00000009954	BAZ1B	18.0	22.0	16.0	18.0	54.0	46.0	20.0	18.0	23.0	18.0	42.0	18.0	22.0
ENSG00000010017	RANBP9	38.0	52.0	24.0	24.0	46.0	39.0	40.0	26.0	34.0	24.0	38.0	21.0	31.0
ENSG00000010030	ETV7	0.5	0.6	0.5	0.6			0.7		0.6	0.5	5.0	0.7	0.5
ENSG00000010072	SPRTN	2.0	2.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	1.0	2.0
ENSG00000010165	METTL13	9.0	12.0	6.0	8.0	22.0	20.0	12.0	7.0	8.0	9.0	13.0	7.0	8.0
ENSG00000010219	DYRK4	3.0	4.0	3.0	3.0	5.0	5.0	4.0	4.0	5.0	3.0	11.0	3.0	4.0
ENSG00000010244	ZNF207	9.0	11.0	7.0	9.0	40.0	41.0	12.0	9.0	11.0	9.0	32.0	7.0	9.0
ENSG00000010256	UQCRC1	76.0	100.0	44.0	55.0	119.0	116.0	96.0	51.0	68.0	59.0	90.0	53.0	65.0
ENSG00000010270	STARD3NL	17.0	18.0	14.0	14.0	19.0	17.0	13.0	16.0	26.0	17.0	28.0	13.0	21.0
ENSG00000010278	CD9	21.0	30.0	37.0	50.0	13.0	19.0	30.0	53.0	38.0	23.0	69.0	59.0	51.0
ENSG00000010282	HHATL	32.0	36.0	40.0	52.0	12.0	17.0	43.0	52.0	36.0	33.0	8.0	52.0	96.0
ENSG00000010292	NCAPD2	5.0	6.0	5.0	6.0	12.0	12.0	7.0	6.0	6.0	5.0	13.0	5.0	7.0
ENSG00000010295	IFFO1	15.0	22.0	11.0	11.0	50.0	54.0	28.0	13.0	15.0	12.0	36.0	10.0	14.0
ENSG00000010310	GIPR	0.5	0.6	0.9	0.7	0.6	0.9	0.9	2.0	2.0	2.0	0.6	1.0	3.0
ENSG00000010318	PHF7	2.0	3.0	2.0	2.0	6.0	5.0	3.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000010319	SEMA3G	7.0	7.0	6.0	8.0	40.0	45.0	8.0	8.0	8.0	7.0	2.0	9.0	11.0
ENSG00000010322	NISCH	48.0	60.0	27.0	27.0	298.0	339.0	77.0	31.0	44.0	35.0	234.0	24.0	27.0
ENSG00000010327	STAB1	4.0	3.0	5.0	5.0	3.0	5.0	5.0	6.0	8.0	4.0	42.0	4.0	8.0
ENSG00000010361	FUZ	14.0	17.0	12.0	15.0	29.0	30.0	19.0	14.0	13.0	15.0	27.0	12.0	15.0
ENSG00000010379	SLC6A13	4.0	5.0	3.0	4.0	2.0	3.0	5.0	4.0	3.0	3.0	1.0	6.0	4.0
ENSG00000010404	IDS	393.0	380.0	215.0	142.0	173.0	114.0	262.0	259.0	144.0	232.0	105.0	125.0	94.0
ENSG00000010438	PRSS3	24.0	28.0	12.0	5.0	59.0	55.0	30.0	13.0	13.0	7.0	0.6	5.0	2.0
ENSG00000010539	ZNF200	1.0	2.0	1.0	1.0	5.0	4.0	2.0	1.0	2.0	1.0	3.0	1.0	1.0
ENSG00000010610	CD4	6.0	5.0	6.0	5.0	3.0	3.0	5.0	6.0	6.0	4.0	10.0	5.0	8.0
ENSG00000010626	LRRC23	11.0	12.0	9.0	11.0	20.0	19.0	11.0	9.0	13.0	11.0	19.0	9.0	11.0
ENSG00000010671	BTK	0.7	0.7	1.0	0.8			0.7	1.0	1.0	0.7	1.0	0.6	2.0
ENSG00000010704	HFE	0.9	0.9	0.9	1.0	0.6	0.9	0.9	0.9	0.8	1.0	2.0	0.9	1.0
ENSG00000010803	SCMH1	16.0	15.0	11.0	10.0	21.0	23.0	18.0	10.0	13.0	12.0	45.0	8.0	8.0
ENSG00000010810	FYN	43.0	44.0	39.0	37.0	50.0	48.0	43.0	37.0	40.0	38.0	19.0	32.0	35.0
ENSG00000010818	HIVEP2	15.0	24.0	9.0	12.0	45.0	33.0	20.0	11.0	9.0	11.0	14.0	10.0	7.0
ENSG00000010932	FMO1											2.0		
ENSG00000011007	ELOA	8.0	10.0	7.0	7.0	23.0	21.0	9.0	8.0	9.0	8.0	21.0	6.0	9.0
ENSG00000011009	LYPLA2	27.0	29.0	21.0	30.0	46.0	47.0	30.0	25.0	30.0	36.0	55.0	24.0	23.0
ENSG00000011021	CLCN6	26.0	30.0	14.0	15.0	41.0	42.0	29.0	18.0	29.0	15.0	39.0	13.0	20.0
ENSG00000011028	MRC2	3.0	3.0	4.0	10.0	1.0	2.0	4.0	4.0	5.0	8.0	41.0	8.0	6.0
ENSG00000011052	NME1-NME2	0.6	0.9			1.0	0.9	0.8	0.5	0.5		0.6		
ENSG00000011083	SLC6A7	20.0	37.0	3.0		138.0	134.0	42.0	5.0	7.0	0.6			0.9
ENSG00000011105	TSPAN9	7.0	9.0	4.0	7.0	219.0	212.0	10.0	4.0	6.0	7.0	13.0	8.0	5.0
ENSG00000011114	BTBD7	3.0	3.0	3.0	4.0	9.0	9.0	3.0	3.0	4.0	3.0	9.0	3.0	3.0
ENSG00000011132	APBA3	4.0	4.0	3.0	3.0	15.0	16.0	5.0	3.0	4.0	4.0	13.0	3.0	4.0
ENSG00000011143	MKS1	4.0	4.0	3.0	4.0	12.0	12.0	5.0	3.0	5.0	4.0	19.0	3.0	4.0
ENSG00000011198	ABHD5	4.0	4.0	3.0	4.0	6.0	6.0	4.0	3.0	4.0	4.0	7.0	3.0	7.0
ENSG00000011201	ANOS1	7.0	6.0	7.0	11.0	2.0	2.0	4.0	5.0	8.0	9.0	2.0	7.0	4.0
ENSG00000011243	AKAP8L	21.0	26.0	17.0	20.0	103.0	114.0	31.0	19.0	22.0	23.0	84.0	18.0	16.0
ENSG00000011258	MBTD1	4.0	4.0	4.0	4.0	20.0	18.0	4.0	4.0	4.0	4.0	10.0	4.0	4.0
ENSG00000011260	UTP18	14.0	18.0	10.0	12.0	42.0	36.0	18.0	11.0	15.0	14.0	36.0	11.0	13.0
ENSG00000011275	RNF216	10.0	12.0	8.0	11.0	21.0	23.0	14.0	9.0	14.0	12.0	28.0	10.0	10.0
ENSG00000011295	TTC19	22.0	28.0	13.0	15.0	54.0	48.0	28.0	16.0	22.0	19.0	38.0	13.0	14.0
ENSG00000011304	PTBP1	11.0	11.0	11.0	13.0	35.0	47.0	17.0	13.0	14.0	13.0	100.0	11.0	14.0
ENSG00000011332	DPF1	16.0	19.0	8.0	8.0	11.0	11.0	23.0	10.0	8.0	13.0	3.0	7.0	4.0
ENSG00000011347	SYT7	56.0	77.0	19.0	22.0	75.0	99.0	82.0	23.0	17.0	33.0	87.0	19.0	8.0
ENSG00000011376	LARS2	12.0	13.0	9.0	12.0	10.0	11.0	14.0	8.0	10.0	13.0	12.0	10.0	9.0
ENSG00000011405	PIK3C2A	11.0	10.0	11.0	19.0	24.0	31.0	12.0	9.0	11.0	20.0	23.0	15.0	12.0
ENSG00000011422	PLAUR	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	5.0	2.0	2.0
ENSG00000011426	ANLN	9.0	11.0	27.0	19.0	6.0	6.0	11.0	51.0	27.0	11.0		23.0	79.0
ENSG00000011451	WIZ	23.0	19.0	18.0	14.0	17.0	21.0	24.0	16.0	11.0	16.0	20.0	12.0	12.0
ENSG00000011454	RABGAP1	19.0	24.0	17.0	19.0	27.0	24.0	21.0	18.0	20.0	19.0	23.0	16.0	20.0
ENSG00000011465	DCN	8.0	8.0	6.0	10.0	4.0	4.0	6.0	8.0	8.0	6.0	45.0	11.0	10.0
ENSG00000011478	QPCTL	8.0	9.0	5.0	6.0	15.0	14.0	8.0	6.0	9.0	7.0	17.0	5.0	5.0
ENSG00000011485	PPP5C	15.0	21.0	9.0	11.0	35.0	36.0	22.0	11.0	16.0	13.0	37.0	10.0	11.0
ENSG00000011523	CEP68	9.0	12.0	6.0	7.0	29.0	22.0	11.0	7.0	8.0	8.0	10.0	6.0	7.0
ENSG00000011566	MAP4K3	10.0	13.0	7.0	8.0	33.0	30.0	11.0	9.0	9.0	8.0	20.0	6.0	8.0
ENSG00000011590	ZBTB32					0.9	0.8					0.7		
ENSG00000011600	TYROBP	11.0	11.0	18.0	17.0	7.0	5.0	9.0	20.0	27.0	14.0	26.0	14.0	43.0
ENSG00000011638	TMEM159	4.0	4.0	3.0	7.0	49.0	42.0	3.0	1.0	4.0	20.0	3.0	4.0	2.0
ENSG00000011677	GABRA3	16.0	20.0	6.0	2.0	2.0	2.0	15.0	8.0	16.0	7.0		2.0	3.0
ENSG00000012048	BRCA1	0.7	0.9	1.0	1.0	0.8	0.9	1.0	1.0	1.0	1.0	2.0	1.0	2.0
ENSG00000012061	ERCC1	13.0	16.0	11.0	11.0	27.0	26.0	17.0	12.0	14.0	11.0	33.0	10.0	12.0
ENSG00000012124	CD22	4.0	5.0	11.0	12.0	2.0	4.0	9.0	18.0	10.0	7.0	1.0	13.0	22.0
ENSG00000012171	SEMA3B	16.0	20.0	27.0	31.0	13.0	18.0	31.0	45.0	27.0	17.0	10.0	43.0	61.0
ENSG00000012174	MBTPS2	3.0	4.0	2.0	2.0	9.0	6.0	3.0	2.0	3.0	2.0	5.0	2.0	2.0
ENSG00000012211	PRICKLE3	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	7.0	1.0	2.0
ENSG00000012223	LTF			0.5	0.5		0.5	0.5	0.8	1.0		5.0		1.0
ENSG00000012232	EXTL3	10.0	13.0	6.0	9.0	15.0	15.0	13.0	8.0	9.0	10.0	12.0	8.0	7.0
ENSG00000012504	NR1H4											2.0		
ENSG00000012660	ELOVL5	37.0	34.0	30.0	36.0	43.0	38.0	30.0	34.0	39.0	28.0	41.0	30.0	49.0
ENSG00000012779	ALOX5	2.0	2.0	3.0	2.0	45.0	43.0	2.0	3.0	4.0	2.0	4.0	2.0	5.0
ENSG00000012817	KDM5D	9.0	10.0	7.0	8.0	33.0	34.0	14.0	8.0	11.0	8.0	35.0	7.0	9.0
ENSG00000012822	CALCOCO1	23.0	31.0	16.0	28.0	113.0	127.0	39.0	20.0	25.0	32.0	69.0	24.0	21.0
ENSG00000012963	UBR7	19.0	26.0	15.0	20.0	34.0	28.0	22.0	15.0	16.0	22.0	19.0	18.0	15.0
ENSG00000012983	MAP4K5	11.0	12.0	11.0	12.0	25.0	26.0	13.0	15.0	13.0	10.0	20.0	10.0	15.0
ENSG00000013016	EHD3	49.0	65.0	26.0	15.0	50.0	47.0	59.0	32.0	25.0	16.0	22.0	13.0	20.0
ENSG00000013275	PSMC4	33.0	45.0	25.0	29.0	72.0	65.0	41.0	31.0	41.0	30.0	76.0	26.0	35.0
ENSG00000013288	MAN2B2	11.0	14.0	7.0	12.0	3.0	5.0	17.0	8.0	10.0	10.0	28.0	10.0	7.0
ENSG00000013293	SLC7A14	9.0	10.0	4.0	4.0	25.0	18.0	6.0	6.0	13.0	7.0	18.0	5.0	5.0
ENSG00000013297	CLDN11	7.0	10.0	21.0	18.0	8.0	11.0	13.0	41.0	23.0	10.0	17.0	23.0	56.0
ENSG00000013306	SLC25A39	33.0	35.0	26.0	28.0	68.0	70.0	42.0	28.0	38.0	31.0	106.0	26.0	33.0
ENSG00000013364	MVP	7.0	9.0	9.0	11.0	16.0	19.0	11.0	10.0	12.0	9.0	47.0	11.0	15.0
ENSG00000013374	NUB1	13.0	16.0	11.0	11.0	33.0	33.0	17.0	11.0	18.0	11.0	34.0	9.0	14.0
ENSG00000013375	PGM3	6.0	7.0	6.0	6.0	20.0	20.0	7.0	6.0	7.0	6.0	34.0	5.0	7.0
ENSG00000013392	RWDD2A	8.0	12.0	5.0	5.0	17.0	15.0	11.0	6.0	10.0	7.0	14.0	5.0	5.0
ENSG00000013441	CLK1	42.0	46.0	43.0	49.0	153.0	149.0	56.0	56.0	57.0	49.0	173.0	41.0	68.0
ENSG00000013503	POLR3B	3.0	4.0	2.0	3.0	6.0	5.0	4.0	2.0	3.0	4.0	6.0	3.0	2.0
ENSG00000013523	ANGEL1	12.0	13.0	11.0	12.0	17.0	18.0	14.0	12.0	13.0	13.0	29.0	10.0	13.0
ENSG00000013561	RNF14	21.0	27.0	17.0	16.0	32.0	29.0	21.0	19.0	23.0	17.0	26.0	16.0	24.0
ENSG00000013563	DNASE1L1	6.0	6.0	3.0	4.0	5.0	5.0	6.0	4.0	5.0	5.0	14.0	3.0	4.0
ENSG00000013573	DDX11	2.0	2.0	2.0	2.0	13.0	15.0	4.0	2.0	3.0	2.0	17.0	2.0	3.0
ENSG00000013583	HEBP1	11.0	12.0	11.0	15.0	16.0	15.0	13.0	12.0	15.0	19.0	20.0	13.0	16.0
ENSG00000013588	GPRC5A											1.0		0.7
ENSG00000013619	MAMLD1	10.0	9.0	8.0	6.0	11.0	11.0	9.0	6.0	10.0	8.0	14.0	4.0	4.0
ENSG00000013725	CD6	0.9	0.9			0.5	0.5	1.0		1.0		0.7		0.9
ENSG00000013810	TACC3	2.0	2.0	1.0	2.0	5.0	5.0	2.0	2.0	2.0	1.0	5.0	1.0	2.0
ENSG00000014123	UFL1	11.0	12.0	11.0	12.0	16.0	14.0	9.0	13.0	13.0	11.0	25.0	10.0	14.0
ENSG00000014138	POLA2	2.0	3.0	2.0	2.0	8.0	8.0	3.0	2.0	2.0	2.0	5.0	2.0	3.0
ENSG00000014164	ZC3H3	9.0	10.0	6.0	7.0	22.0	25.0	14.0	8.0	8.0	8.0	17.0	6.0	7.0
ENSG00000014216	CAPN1	20.0	25.0	13.0	15.0	46.0	51.0	31.0	14.0	20.0	16.0	52.0	13.0	17.0
ENSG00000014257	ACPP											0.5		
ENSG00000014641	MDH1	125.0	231.0	53.0	84.0	125.0	115.0	167.0	72.0	98.0	116.0	96.0	69.0	69.0
ENSG00000014824	SLC30A9	22.0	30.0	15.0	17.0	37.0	30.0	23.0	17.0	23.0	20.0	38.0	15.0	19.0
ENSG00000014914	MTMR11	4.0	4.0	3.0	4.0	5.0	8.0	7.0	3.0	6.0	6.0	21.0	3.0	4.0
ENSG00000014919	COX15	13.0	16.0	11.0	12.0	24.0	22.0	16.0	11.0	15.0	14.0	27.0	11.0	12.0
ENSG00000015133	CCDC88C	1.0	1.0	2.0	10.0	0.9	1.0	2.0	1.0	2.0	13.0	7.0	8.0	1.0
ENSG00000015153	YAF2	5.0	5.0	4.0	3.0	7.0	7.0	4.0	4.0	5.0	4.0	6.0	3.0	4.0
ENSG00000015171	ZMYND11	52.0	58.0	46.0	50.0	106.0	75.0	43.0	49.0	50.0	52.0	52.0	47.0	53.0
ENSG00000015285	WAS	2.0	3.0	4.0	3.0	4.0	4.0	3.0	4.0	5.0	3.0	5.0	2.0	6.0
ENSG00000015413	DPEP1											0.6		
ENSG00000015475	BID	20.0	26.0	13.0	15.0	33.0	30.0	25.0	16.0	15.0	16.0	7.0	15.0	17.0
ENSG00000015479	MATR3	0.8	1.0	0.7	0.9	3.0	4.0	1.0	0.8	1.0	0.9	4.0	0.6	0.8
ENSG00000015520	NPC1L1					0.5	0.8							
ENSG00000015532	XYLT2	6.0	8.0	5.0	6.0	21.0	21.0	8.0	5.0	6.0	7.0	13.0	6.0	5.0
ENSG00000015568	RGPD5											0.5		
ENSG00000015592	STMN4	63.0	91.0	50.0	37.0	98.0	87.0	83.0	74.0	66.0	29.0		43.0	67.0
ENSG00000015676	NUDCD3	32.0	48.0	19.0	27.0	58.0	56.0	51.0	23.0	26.0	33.0	28.0	23.0	19.0
ENSG00000016082	ISL1				2.0					4.0	2.0	4.0	2.0	
ENSG00000016391	CHDH	9.0	7.0	8.0	11.0	15.0	16.0	9.0	6.0	6.0	9.0	14.0	8.0	7.0
ENSG00000016402	IL20RA	2.0	1.0	2.0	3.0	2.0	4.0	2.0	1.0	3.0	3.0	2.0	2.0	3.0
ENSG00000016602	CLCA4	1.0	1.0	4.0	4.0	0.7	0.9	2.0	6.0	3.0	3.0		4.0	6.0
ENSG00000016864	GLT8D1	15.0	19.0	12.0	16.0	34.0	32.0	19.0	14.0	18.0	17.0	83.0	14.0	15.0
ENSG00000017260	ATP2C1	23.0	28.0	18.0	20.0	33.0	32.0	24.0	22.0	26.0	20.0	40.0	17.0	22.0
ENSG00000017483	SLC38A5	9.0	9.0	9.0	9.0	11.0	14.0	12.0	13.0	12.0	6.0	1.0	9.0	14.0
ENSG00000017797	RALBP1	35.0	42.0	25.0	24.0	56.0	45.0	36.0	28.0	31.0	24.0	33.0	21.0	30.0
ENSG00000018189	RUFY3	40.0	53.0	29.0	24.0	61.0	48.0	39.0	36.0	48.0	29.0	61.0	22.0	39.0
ENSG00000018236	CNTN1	62.0	72.0	42.0	23.0	142.0	85.0	44.0	46.0	45.0	23.0	18.0	25.0	43.0
ENSG00000018280	SLC11A1	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	4.0	1.0	3.0	1.0	3.0
ENSG00000018408	WWTR1	6.0	5.0	7.0	9.0	3.0	4.0	5.0	9.0	10.0	7.0	12.0	7.0	11.0
ENSG00000018510	AGPS	6.0	6.0	5.0	5.0	11.0	10.0	6.0	6.0	6.0	5.0	7.0	4.0	7.0
ENSG00000018610	CXorf56	12.0	16.0	9.0	11.0	28.0	21.0	13.0	9.0	15.0	13.0	16.0	10.0	12.0
ENSG00000018625	ATP1A2	417.0	401.0	358.0	546.0	142.0	295.0	407.0	226.0	203.0	441.0	21.0	453.0	283.0
ENSG00000018699	TTC27	3.0	3.0	3.0	3.0	6.0	6.0	3.0	3.0	4.0	3.0	10.0	2.0	3.0
ENSG00000018869	ZNF582	2.0	3.0	2.0	3.0	6.0	6.0	3.0	2.0	3.0	3.0	7.0	2.0	2.0
ENSG00000019102	VSIG2	3.0	4.0	1.0	3.0	0.9	2.0	6.0	2.0	2.0	2.0	5.0	4.0	2.0
ENSG00000019144	PHLDB1	8.0	9.0	14.0	15.0	22.0	27.0	14.0	16.0	12.0	11.0	11.0	15.0	19.0
ENSG00000019169	MARCO								0.6	0.7		2.0		1.0
ENSG00000019485	PRDM11	4.0	4.0	2.0	2.0	7.0	8.0	5.0	2.0	3.0	2.0	7.0	2.0	2.0
ENSG00000019505	SYT13	38.0	66.0	16.0	5.0	63.0	48.0	54.0	15.0	35.0	6.0	36.0	3.0	13.0
ENSG00000019549	SNAI2	1.0	1.0	0.8	0.8	10.0	10.0	1.0	1.0	0.8	0.8	4.0	0.7	0.9
ENSG00000019582	CD74	51.0	52.0	88.0	68.0	38.0	30.0	51.0	111.0	152.0	57.0	326.0	57.0	228.0
ENSG00000019991	HGF	1.0	1.0					1.0	0.5	0.5		2.0		
ENSG00000019995	ZRANB1	6.0	8.0	5.0	6.0	21.0	16.0	7.0	5.0	6.0	6.0	10.0	5.0	6.0
ENSG00000020129	NCDN	252.0	377.0	128.0	464.0	289.0	298.0	413.0	204.0	141.0	783.0	64.0	395.0	61.0
ENSG00000020181	ADGRA2	4.0	5.0	3.0	3.0	8.0	10.0	6.0	4.0	3.0	3.0	13.0	3.0	4.0
ENSG00000020256	ZFP64	3.0	3.0	2.0	2.0	4.0	5.0	4.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000020426	MNAT1	6.0	8.0	4.0	6.0	12.0	10.0	8.0	5.0	6.0	6.0	12.0	5.0	5.0
ENSG00000020577	SAMD4A	8.0	7.0	9.0	7.0	18.0	19.0	6.0	10.0	15.0	8.0	5.0	6.0	23.0
ENSG00000020633	RUNX3			0.6	0.7			0.5	0.6	0.9	0.5	1.0	0.7	1.0
ENSG00000020922	MRE11	3.0	4.0	3.0	4.0	11.0	10.0	3.0	4.0	4.0	4.0	6.0	3.0	4.0
ENSG00000021300	PLEKHB1	273.0	231.0	389.0	311.0	112.0	154.0	238.0	395.0	391.0	294.0	133.0	363.0	700.0
ENSG00000021355	SERPINB1	6.0	7.0	8.0	10.0	14.0	12.0	8.0	9.0	12.0	7.0	62.0	9.0	14.0
ENSG00000021488	SLC7A9	0.7	0.7	0.5	0.9	2.0	3.0	1.0	0.6	0.9	1.0	2.0	0.7	0.5
ENSG00000021574	SPAST	9.0	12.0	9.0	8.0	22.0	17.0	10.0	10.0	12.0	9.0	12.0	8.0	12.0
ENSG00000021645	NRXN3	9.0	14.0	5.0	6.0	90.0	67.0	9.0	6.0	6.0	7.0	4.0	5.0	7.0
ENSG00000021762	OSBPL5	5.0	7.0	4.0	4.0	5.0	7.0	10.0	4.0	7.0	4.0	14.0	4.0	6.0
ENSG00000021776	AQR	4.0	5.0	3.0	4.0	11.0	10.0	4.0	3.0	4.0	4.0	8.0	3.0	3.0
ENSG00000021826	CPS1	0.8	1.0	0.9	1.0	0.5	0.6	1.0	0.9	1.0	1.0	0.9	1.0	3.0
ENSG00000022267	FHL1	69.0	72.0	51.0	52.0	105.0	85.0	64.0	46.0	76.0	81.0	81.0	40.0	47.0
ENSG00000022277	RTF2	40.0	46.0	34.0	37.0	49.0	47.0	46.0	36.0	40.0	39.0	59.0	34.0	49.0
ENSG00000022355	GABRA1	34.0	75.0	9.0	6.0	109.0	77.0	45.0	13.0	12.0	10.0		5.0	6.0
ENSG00000022556	NLRP2	0.7	1.0		0.6	0.7	0.7	1.0	0.5	1.0	0.8	4.0	0.5	
ENSG00000022567	SLC45A4	10.0	15.0	3.0	3.0	11.0	12.0	16.0	5.0	4.0	3.0	26.0	2.0	2.0
ENSG00000022840	RNF10	47.0	57.0	36.0	41.0	94.0	87.0	57.0	43.0	46.0	44.0	89.0	38.0	40.0
ENSG00000022976	ZNF839	2.0	2.0	2.0	2.0	5.0	5.0	3.0	2.0	2.0	2.0	7.0	2.0	2.0
ENSG00000023041	ZDHHC6	11.0	14.0	9.0	11.0	20.0	19.0	13.0	10.0	12.0	11.0	26.0	9.0	12.0
ENSG00000023171	GRAMD1B	23.0	32.0	11.0	14.0	161.0	172.0	35.0	16.0	14.0	18.0	21.0	12.0	9.0
ENSG00000023191	RNH1	18.0	21.0	17.0	21.0	38.0	40.0	25.0	22.0	22.0	21.0	57.0	20.0	25.0
ENSG00000023228	NDUFS1	16.0	21.0	10.0	13.0	23.0	20.0	17.0	11.0	13.0	14.0	16.0	11.0	12.0
ENSG00000023287	RB1CC1	40.0	46.0	27.0	17.0	37.0	30.0	43.0	25.0	17.0	16.0	16.0	16.0	14.0
ENSG00000023318	ERP44	9.0	11.0	7.0	9.0	20.0	17.0	9.0	9.0	12.0	9.0	34.0	7.0	10.0
ENSG00000023330	ALAS1	23.0	35.0	14.0	17.0	103.0	95.0	34.0	15.0	22.0	20.0	29.0	15.0	19.0
ENSG00000023445	BIRC3	1.0	0.9	0.8	1.0			0.9	1.0	1.0	1.0	4.0	0.8	0.9
ENSG00000023516	AKAP11	28.0	37.0	18.0	24.0	42.0	35.0	24.0	21.0	25.0	32.0	24.0	20.0	20.0
ENSG00000023572	GLRX2	12.0	16.0	7.0	7.0	7.0	6.0	14.0	8.0	10.0	7.0	9.0	6.0	10.0
ENSG00000023608	SNAPC1	3.0	3.0	2.0	3.0	6.0	6.0	3.0	3.0	5.0	4.0	12.0	3.0	4.0
ENSG00000023697	DERA	7.0	7.0	8.0	8.0	9.0	9.0	7.0	8.0	10.0	7.0	18.0	7.0	11.0
ENSG00000023734	STRAP	94.0	117.0	65.0	67.0	124.0	115.0	105.0	71.0	108.0	76.0	165.0	61.0	84.0
ENSG00000023839	ABCC2					0.9	1.0							
ENSG00000023892	DEF6	3.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	6.0	5.0	17.0	4.0	7.0
ENSG00000023902	PLEKHO1	19.0	20.0	14.0	15.0	42.0	39.0	20.0	12.0	11.0	19.0	13.0	12.0	11.0
ENSG00000023909	GCLM	6.0	8.0	4.0	5.0	8.0	7.0	6.0	5.0	8.0	6.0	8.0	4.0	6.0
ENSG00000024048	UBR2	8.0	10.0	6.0	8.0	29.0	28.0	10.0	7.0	9.0	8.0	21.0	6.0	8.0
ENSG00000024422	EHD2	12.0	14.0	12.0	12.0	9.0	13.0	18.0	11.0	13.0	11.0	18.0	11.0	15.0
ENSG00000024862	CCDC28A	42.0	48.0	26.0	29.0	60.0	47.0	41.0	35.0	50.0	39.0	55.0	24.0	28.0
ENSG00000025039	RRAGD	13.0	15.0	11.0	13.0	54.0	44.0	14.0	12.0	12.0	16.0	28.0	12.0	12.0
ENSG00000025156	HSF2	12.0	16.0	8.0	9.0	36.0	29.0	13.0	10.0	15.0	10.0	24.0	7.0	10.0
ENSG00000025293	PHF20	8.0	11.0	6.0	8.0	24.0	17.0	9.0	7.0	8.0	8.0	11.0	6.0	7.0
ENSG00000025423	HSD17B6	13.0	12.0	11.0	22.0	9.0	12.0	12.0	7.0	8.0	22.0	0.6	15.0	8.0
ENSG00000025434	NR1H3	5.0	5.0	4.0	6.0	5.0	6.0	6.0	4.0	5.0	6.0	9.0	5.0	6.0
ENSG00000025708	TYMP	2.0	2.0	3.0	3.0	9.0	11.0	3.0	5.0	6.0	2.0	16.0	2.0	5.0
ENSG00000025770	NCAPH2	25.0	29.0	17.0	17.0	74.0	72.0	33.0	18.0	27.0	20.0	59.0	16.0	18.0
ENSG00000025772	TOMM34	41.0	57.0	28.0	69.0	18.0	18.0	49.0	48.0	34.0	104.0	62.0	49.0	20.0
ENSG00000025796	SEC63	15.0	17.0	13.0	14.0	22.0	18.0	14.0	14.0	16.0	15.0	39.0	12.0	16.0
ENSG00000025800	KPNA6	15.0	20.0	10.0	12.0	40.0	36.0	19.0	13.0	17.0	13.0	32.0	10.0	13.0
ENSG00000026025	VIM	73.0	66.0	87.0	122.0	15.0	17.0	80.0	84.0	50.0	89.0	137.0	83.0	53.0
ENSG00000026036	RTEL1-TNFRSF6B	1.0	1.0	0.6	1.0	8.0	11.0	3.0	0.8	1.0	1.0	10.0	0.9	0.7
