PROV_ID,CONTACT_DATE,EFF_TO_DATE,PROV_TYPE
3310,2010-01-01,2099-12-31,Resident
2254,2010-01-01,2099-12-31,Physician
3356,2010-01-01,2099-12-31,Physician
2455,2010-01-01,2099-12-31,Nurse Practitioner
2638,2010-01-01,2099-12-31,Physician
3978,2010-01-01,2099-12-31,Physician
2028,2010-01-01,2099-12-31,Physician
3339,2010-01-01,2099-12-31,Resident
4495,2010-01-01,2099-12-31,Physician
3425,2010-01-01,2099-12-31,Physician
3628,2010-01-01,2099-12-31,Physician
4735,2010-01-01,2099-12-31,Physician
3140,2010-01-01,2099-12-31,Physician
1443,2010-01-01,2099-12-31,Physician
753,2010-01-01,2099-12-31,Nurse Practitioner
4285,2010-01-01,2099-12-31,Physician
793,2010-01-01,2099-12-31,Physician
3614,2010-01-01,2099-12-31,Physician
3765,2010-01-01,2099-12-31,Physician
4469,2010-01-01,2099-12-31,Physician
4782,2010-01-01,2099-12-31,Resident
2483,2010-01-01,2099-12-31,Nurse Practitioner
292,2010-01-01,2099-12-31,Physician
1628,2010-01-01,2099-12-31,Physician
62,2010-01-01,2099-12-31,Resident
3011,2010-01-01,2099-12-31,Resident
4527,2010-01-01,2099-12-31,Resident
3814,2010-01-01,2099-12-31,Nurse Practitioner
3428,2010-01-01,2099-12-31,Resident
2127,2010-01-01,2099-12-31,Physician
4654,2010-01-01,2099-12-31,Physician
1758,2010-01-01,2099-12-31,Nurse Practitioner
1661,2010-01-01,2099-12-31,Nurse Practitioner
4973,2010-01-01,2099-12-31,Physician
115,2010-01-01,2099-12-31,Nurse Practitioner
607,2010-01-01,2099-12-31,Physician
4934,2010-01-01,2099-12-31,Physician
2186,2010-01-01,2099-12-31,Physician
2626,2010-01-01,2099-12-31,Resident
2286,2010-01-01,2099-12-31,Physician
3807,2010-01-01,2099-12-31,Physician
2875,2010-01-01,2099-12-31,Physician
586,2010-01-01,2099-12-31,Physician
2445,2010-01-01,2099-12-31,Physician
4427,2010-01-01,2099-12-31,Physician
3237,2010-01-01,2099-12-31,Physician
2669,2010-01-01,2099-12-31,Physician
751,2010-01-01,2099-12-31,Physician
4352,2010-01-01,2099-12-31,Resident
1708,2010-01-01,2099-12-31,Resident
504,2010-01-01,2099-12-31,Physician
3693,2010-01-01,2099-12-31,Physician
2213,2010-01-01,2099-12-31,Resident
2078,2010-01-01,2099-12-31,Physician
4672,2010-01-01,2099-12-31,Physician
3529,2010-01-01,2099-12-31,Physician
4056,2010-01-01,2099-12-31,Nurse Practitioner
310,2010-01-01,2099-12-31,Resident
967,2010-01-01,2099-12-31,Resident
4866,2010-01-01,2099-12-31,Physician
1109,2010-01-01,2099-12-31,Physician
4335,2010-01-01,2099-12-31,Nurse Practitioner
4475,2010-01-01,2099-12-31,Physician
250,2010-01-01,2099-12-31,Physician
1780,2010-01-01,2099-12-31,Physician
4977,2010-01-01,2099-12-31,Physician
2245,2010-01-01,2099-12-31,Resident
4404,2010-01-01,2099-12-31,Physician
3794,2010-01-01,2099-12-31,Physician
2459,2010-01-01,2099-12-31,Physician
1668,2010-01-01,2099-12-31,Resident
634,2010-01-01,2099-12-31,Physician
2473,2010-01-01,2099-12-31,Physician
3825,2010-01-01,2099-12-31,Nurse Practitioner
1959,2010-01-01,2099-12-31,Nurse Practitioner
3885,2010-01-01,2099-12-31,FELLOW
864,2010-01-01,2099-12-31,Physician
3591,2010-01-01,2099-12-31,Resident
25,2010-01-01,2099-12-31,Physician with Sedation
3024,2010-01-01,2099-12-31,Physician
1422,2010-01-01,2099-12-31,Physician with Sedation
1803,2010-01-01,2099-12-31,Resident
4579,2010-01-01,2099-12-31,Physician
85,2010-01-01,2099-12-31,Physician
63,2010-01-01,2099-12-31,Nurse Practitioner
32,2010-01-01,2099-12-31,Nurse Practitioner
4080,2010-01-01,2099-12-31,Physician
1090,2010-01-01,2099-12-31,Physician
1937,2010-01-01,2099-12-31,Physician
4013,2010-01-01,2099-12-31,Physician
262,2010-01-01,2099-12-31,Physician
1494,2010-01-01,2099-12-31,Nurse Practitioner
1271,2010-01-01,2099-12-31,Nurse Practitioner
1974,2010-01-01,2099-12-31,Nurse Practitioner
2383,2010-01-01,2099-12-31,Physician
1464,2010-01-01,2099-12-31,Nurse Practitioner
4771,2010-01-01,2099-12-31,Physician
2295,2010-01-01,2099-12-31,Physician
644,2010-01-01,2099-12-31,Physician
3658,2010-01-01,2099-12-31,Physician
3375,2010-01-01,2099-12-31,Physician
114,2010-01-01,2099-12-31,Physician
4272,2010-01-01,2099-12-31,FELLOW
1150,2010-01-01,2099-12-31,Physician
3703,2010-01-01,2099-12-31,Physician
4679,2010-01-01,2099-12-31,Physician
725,2010-01-01,2099-12-31,Physician
1007,2010-01-01,2099-12-31,Resident
4219,2010-01-01,2099-12-31,Physician
3894,2010-01-01,2099-12-31,Physician
2691,2010-01-01,2099-12-31,Physician
4147,2010-01-01,2099-12-31,Resident
3522,2010-01-01,2099-12-31,Nurse Practitioner
3120,2010-01-01,2099-12-31,Resident
487,2010-01-01,2099-12-31,Physician
734,2010-01-01,2099-12-31,Nurse Practitioner
1781,2010-01-01,2099-12-31,Physician
2083,2010-01-01,2099-12-31,Physician
1287,2010-01-01,2099-12-31,Nurse Practitioner
4019,2010-01-01,2099-12-31,Physician
3419,2010-01-01,2099-12-31,Physician
1659,2010-01-01,2099-12-31,Physician
1511,2010-01-01,2099-12-31,Physician
1041,2010-01-01,2099-12-31,Physician
2275,2010-01-01,2099-12-31,Physician
3175,2010-01-01,2099-12-31,Physician with Sedation
806,2010-01-01,2099-12-31,Physician
1982,2010-01-01,2099-12-31,Nurse Practitioner
4470,2010-01-01,2099-12-31,Nurse Practitioner
394,2010-01-01,2099-12-31,Physician
2885,2010-01-01,2099-12-31,Resident
2567,2010-01-01,2099-12-31,Nurse Practitioner
1152,2010-01-01,2099-12-31,Resident
21,2010-01-01,2099-12-31,Resident
4565,2010-01-01,2099-12-31,Physician
383,2010-01-01,2099-12-31,Physician
4884,2010-01-01,2099-12-31,Physician
2146,2010-01-01,2099-12-31,Physician
192,2010-01-01,2099-12-31,Physician
3852,2010-01-01,2099-12-31,Physician
2734,2010-01-01,2099-12-31,Resident
1529,2010-01-01,2099-12-31,Physician
443,2010-01-01,2099-12-31,Resident
2509,2010-01-01,2099-12-31,Physician
4235,2010-01-01,2099-12-31,Resident
4372,2010-01-01,2099-12-31,Physician
492,2010-01-01,2099-12-31,Nurse Practitioner
1842,2010-01-01,2099-12-31,Physician
3545,2010-01-01,2099-12-31,Physician
3341,2010-01-01,2099-12-31,Resident
3123,2010-01-01,2099-12-31,Nurse Practitioner
1683,2010-01-01,2099-12-31,Physician
2091,2010-01-01,2099-12-31,Physician with Sedation
4599,2010-01-01,2099-12-31,Physician
111,2010-01-01,2099-12-31,Physician
2084,2010-01-01,2099-12-31,Resident
4709,2010-01-01,2099-12-31,Physician
3121,2010-01-01,2099-12-31,Physician
1907,2010-01-01,2099-12-31,Physician
3826,2010-01-01,2099-12-31,Physician
2754,2010-01-01,2099-12-31,Nurse Practitioner
359,2010-01-01,2099-12-31,Resident
4764,2010-01-01,2099-12-31,Physician
4831,2010-01-01,2099-12-31,Resident
2150,2010-01-01,2099-12-31,Resident
3414,2010-01-01,2099-12-31,Resident
355,2010-01-01,2099-12-31,Nurse Practitioner
3202,2010-01-01,2099-12-31,Nurse Practitioner
1519,2010-01-01,2099-12-31,Resident
2529,2010-01-01,2099-12-31,Physician
1044,2010-01-01,2099-12-31,Nurse Practitioner
988,2010-01-01,2099-12-31,Physician
1857,2010-01-01,2099-12-31,Physician
2311,2010-01-01,2099-12-31,Physician
4399,2010-01-01,2099-12-31,Resident
4948,2010-01-01,2099-12-31,Physician with Sedation
2600,2010-01-01,2099-12-31,Resident
1257,2010-01-01,2099-12-31,Physician
1449,2010-01-01,2099-12-31,Resident
3965,2010-01-01,2099-12-31,Resident
1603,2010-01-01,2099-12-31,Nurse Practitioner
3547,2010-01-01,2099-12-31,Physician
293,2010-01-01,2099-12-31,Physician
2160,2010-01-01,2099-12-31,Resident
2564,2010-01-01,2099-12-31,Physician
1997,2010-01-01,2099-12-31,Nurse Practitioner
3896,2010-01-01,2099-12-31,Physician
1488,2010-01-01,2099-12-31,Physician
4433,2010-01-01,2099-12-31,Nurse Practitioner
4244,2010-01-01,2099-12-31,Nurse Practitioner
396,2010-01-01,2099-12-31,Resident
3379,2010-01-01,2099-12-31,Physician
3203,2010-01-01,2099-12-31,Nurse Practitioner
2384,2010-01-01,2099-12-31,Resident
1866,2010-01-01,2099-12-31,Nurse Practitioner
1987,2010-01-01,2099-12-31,Resident
2430,2010-01-01,2099-12-31,Physician
3221,2010-01-01,2099-12-31,Physician
2115,2010-01-01,2099-12-31,Physician
2915,2010-01-01,2099-12-31,FELLOW
3294,2010-01-01,2099-12-31,Physician
2550,2010-01-01,2099-12-31,Physician
787,2010-01-01,2099-12-31,FELLOW
2353,2010-01-01,2099-12-31,Physician
2432,2010-01-01,2099-12-31,Resident
1080,2010-01-01,2099-12-31,Physician
2381,2010-01-01,2099-12-31,Nurse Practitioner
2997,2010-01-01,2099-12-31,Resident
1846,2010-01-01,2099-12-31,Physician
1672,2010-01-01,2099-12-31,Physician
2810,2010-01-01,2099-12-31,Physician
1079,2010-01-01,2099-12-31,Physician
4811,2010-01-01,2099-12-31,Physician
653,2010-01-01,2099-12-31,Resident
1081,2010-01-01,2099-12-31,Physician
211,2010-01-01,2099-12-31,Physician
3077,2010-01-01,2099-12-31,Resident
1340,2010-01-01,2099-12-31,Physician
4507,2010-01-01,2099-12-31,Resident
4867,2010-01-01,2099-12-31,Physician
2422,2010-01-01,2099-12-31,Physician
4357,2010-01-01,2099-12-31,Nurse Practitioner
3469,2010-01-01,2099-12-31,Nurse Practitioner
4780,2010-01-01,2099-12-31,Nurse Practitioner
3008,2010-01-01,2099-12-31,Resident
212,2010-01-01,2099-12-31,Physician
3755,2010-01-01,2099-12-31,Resident
1883,2010-01-01,2099-12-31,Nurse Practitioner
3747,2010-01-01,2099-12-31,Resident
4657,2010-01-01,2099-12-31,Physician
3945,2010-01-01,2099-12-31,Physician
1922,2010-01-01,2099-12-31,Nurse Practitioner
1825,2010-01-01,2099-12-31,Physician
2608,2010-01-01,2099-12-31,Resident
2642,2010-01-01,2099-12-31,Physician
3517,2010-01-01,2099-12-31,Nurse Practitioner
2440,2010-01-01,2099-12-31,Physician
3281,2010-01-01,2099-12-31,Resident
3368,2010-01-01,2099-12-31,Physician
1650,2010-01-01,2099-12-31,Physician
3166,2010-01-01,2099-12-31,Physician
1433,2010-01-01,2099-12-31,Nurse Practitioner
4775,2010-01-01,2099-12-31,Physician
1752,2010-01-01,2099-12-31,Physician
2072,2010-01-01,2099-12-31,Resident
1645,2010-01-01,2099-12-31,Physician
4242,2010-01-01,2099-12-31,Physician
4407,2010-01-01,2099-12-31,FELLOW
1787,2010-01-01,2099-12-31,Physician
4732,2010-01-01,2099-12-31,FELLOW
3708,2010-01-01,2099-12-31,FELLOW
3574,2010-01-01,2099-12-31,Resident
1052,2010-01-01,2099-12-31,Resident
683,2010-01-01,2099-12-31,Nurse Practitioner
1319,2010-01-01,2099-12-31,Physician
1503,2010-01-01,2099-12-31,Resident
2786,2010-01-01,2099-12-31,Resident
4289,2010-01-01,2099-12-31,Resident
2590,2010-01-01,2099-12-31,Resident
83,2010-01-01,2099-12-31,Physician
1155,2010-01-01,2099-12-31,Resident
2334,2010-01-01,2099-12-31,Nurse Practitioner
4895,2010-01-01,2099-12-31,Nurse Practitioner
3911,2010-01-01,2099-12-31,Physician
3174,2010-01-01,2099-12-31,Resident
608,2010-01-01,2099-12-31,Resident
1923,2010-01-01,2099-12-31,Nurse Practitioner
2040,2010-01-01,2099-12-31,Resident
3196,2010-01-01,2099-12-31,Resident
4166,2010-01-01,2099-12-31,Nurse Practitioner
3086,2010-01-01,2099-12-31,Physician
4204,2010-01-01,2099-12-31,Physician
3427,2010-01-01,2099-12-31,Nurse Practitioner
4299,2010-01-01,2099-12-31,Physician
847,2010-01-01,2099-12-31,Nurse Practitioner
1521,2010-01-01,2099-12-31,Physician
4585,2010-01-01,2099-12-31,Physician
2249,2010-01-01,2099-12-31,Physician
2268,2010-01-01,2099-12-31,FELLOW
2710,2010-01-01,2099-12-31,Physician
825,2010-01-01,2099-12-31,Physician
1427,2010-01-01,2099-12-31,Physician
265,2010-01-01,2099-12-31,Resident
3796,2010-01-01,2099-12-31,Physician
860,2010-01-01,2099-12-31,FELLOW
4587,2010-01-01,2099-12-31,Physician
2980,2010-01-01,2099-12-31,Physician
3813,2010-01-01,2099-12-31,Physician
3565,2010-01-01,2099-12-31,Physician
171,2010-01-01,2099-12-31,Physician
4576,2010-01-01,2099-12-31,Resident
4429,2010-01-01,2099-12-31,Physician
2593,2010-01-01,2099-12-31,Resident
1397,2010-01-01,2099-12-31,Physician
4600,2010-01-01,2099-12-31,Resident
274,2010-01-01,2099-12-31,Physician
3475,2010-01-01,2099-12-31,Physician
2955,2010-01-01,2099-12-31,Physician
4160,2010-01-01,2099-12-31,Nurse Practitioner
2431,2010-01-01,2099-12-31,Physician
1231,2010-01-01,2099-12-31,Physician
4567,2010-01-01,2099-12-31,Resident
4224,2010-01-01,2099-12-31,Nurse Practitioner
4550,2010-01-01,2099-12-31,Physician
624,2010-01-01,2099-12-31,Physician
478,2010-01-01,2099-12-31,Resident
3388,2010-01-01,2099-12-31,Physician
309,2010-01-01,2099-12-31,Resident
53,2010-01-01,2099-12-31,Physician
2622,2010-01-01,2099-12-31,Nurse Practitioner
1901,2010-01-01,2099-12-31,Resident
4070,2010-01-01,2099-12-31,Physician
3094,2010-01-01,2099-12-31,Resident
1166,2010-01-01,2099-12-31,Physician
1216,2010-01-01,2099-12-31,Resident
80,2010-01-01,2099-12-31,Physician
776,2010-01-01,2099-12-31,Resident
1487,2010-01-01,2099-12-31,Physician
4502,2010-01-01,2099-12-31,Physician
552,2010-01-01,2099-12-31,Nurse Practitioner
3891,2010-01-01,2099-12-31,Resident
2462,2010-01-01,2099-12-31,Nurse Practitioner
2863,2010-01-01,2099-12-31,Physician
1692,2010-01-01,2099-12-31,Physician
2545,2010-01-01,2099-12-31,Physician
2342,2010-01-01,2099-12-31,Physician
327,2010-01-01,2099-12-31,Physician
38,2010-01-01,2099-12-31,Physician
3733,2010-01-01,2099-12-31,Physician
4591,2010-01-01,2099-12-31,Nurse Practitioner
273,2010-01-01,2099-12-31,Physician
4670,2010-01-01,2099-12-31,Resident
4126,2010-01-01,2099-12-31,Physician
2054,2010-01-01,2099-12-31,Resident
1332,2010-01-01,2099-12-31,Physician
1934,2010-01-01,2099-12-31,FELLOW
4364,2010-01-01,2099-12-31,Nurse Practitioner
4265,2010-01-01,2099-12-31,Nurse Practitioner
1610,2010-01-01,2099-12-31,Physician
4367,2010-01-01,2099-12-31,Nurse Practitioner
4789,2010-01-01,2099-12-31,Physician
4321,2010-01-01,2099-12-31,Resident
4712,2010-01-01,2099-12-31,Physician
813,2010-01-01,2099-12-31,Resident
3476,2010-01-01,2099-12-31,Physician
4692,2010-01-01,2099-12-31,FELLOW
4809,2010-01-01,2099-12-31,Nurse Practitioner
2974,2010-01-01,2099-12-31,Physician
2956,2010-01-01,2099-12-31,Physician
698,2010-01-01,2099-12-31,Resident
4818,2010-01-01,2099-12-31,Physician
4686,2010-01-01,2099-12-31,Physician
958,2010-01-01,2099-12-31,FELLOW
1314,2010-01-01,2099-12-31,Physician
2075,2010-01-01,2099-12-31,Nurse Practitioner
453,2010-01-01,2099-12-31,Physician with Sedation
3576,2010-01-01,2099-12-31,Physician
414,2010-01-01,2099-12-31,Resident
2447,2010-01-01,2099-12-31,Physician
974,2010-01-01,2099-12-31,Physician
1136,2010-01-01,2099-12-31,Physician
328,2010-01-01,2099-12-31,Resident
1623,2010-01-01,2099-12-31,Nurse Practitioner
186,2010-01-01,2099-12-31,Physician
3398,2010-01-01,2099-12-31,Physician
283,2010-01-01,2099-12-31,Resident
1902,2010-01-01,2099-12-31,Physician
4877,2010-01-01,2099-12-31,Nurse Practitioner
3064,2010-01-01,2099-12-31,Physician
3620,2010-01-01,2099-12-31,Physician
2985,2010-01-01,2099-12-31,Resident
2332,2010-01-01,2099-12-31,FELLOW
386,2010-01-01,2099-12-31,Resident
1643,2010-01-01,2099-12-31,Physician
3430,2010-01-01,2099-12-31,Nurse Practitioner
215,2010-01-01,2099-12-31,Nurse Practitioner
2836,2010-01-01,2099-12-31,Physician
780,2010-01-01,2099-12-31,FELLOW
2388,2010-01-01,2099-12-31,Physician
878,2010-01-01,2099-12-31,Physician
14,2010-01-01,2099-12-31,Physician
2250,2010-01-01,2099-12-31,Nurse Practitioner
4774,2010-01-01,2099-12-31,Physician
606,2010-01-01,2099-12-31,Resident
3136,2010-01-01,2099-12-31,Physician
1403,2010-01-01,2099-12-31,Physician
1501,2010-01-01,2099-12-31,Physician
4256,2010-01-01,2099-12-31,Physician
2389,2010-01-01,2099-12-31,Physician
3985,2010-01-01,2099-12-31,Nurse Practitioner
2965,2010-01-01,2099-12-31,Nurse Practitioner
2313,2010-01-01,2099-12-31,Physician
4644,2010-01-01,2099-12-31,Physician
2168,2010-01-01,2099-12-31,Resident
2003,2010-01-01,2099-12-31,Nurse Practitioner
979,2010-01-01,2099-12-31,Physician
2495,2010-01-01,2099-12-31,Physician
862,2010-01-01,2099-12-31,Physician
2839,2010-01-01,2099-12-31,Physician
2521,2010-01-01,2099-12-31,Physician
366,2010-01-01,2099-12-31,Nurse Practitioner
437,2010-01-01,2099-12-31,Nurse Practitioner
2822,2010-01-01,2099-12-31,Nurse Practitioner
1684,2010-01-01,2099-12-31,Resident
3532,2010-01-01,2099-12-31,Physician
3278,2010-01-01,2099-12-31,Physician
2560,2010-01-01,2099-12-31,Nurse Practitioner
748,2010-01-01,2099-12-31,Nurse Practitioner
4494,2010-01-01,2099-12-31,Physician
4685,2010-01-01,2099-12-31,Nurse Practitioner
1038,2010-01-01,2099-12-31,Physician
2132,2010-01-01,2099-12-31,Physician
4951,2010-01-01,2099-12-31,Resident
520,2010-01-01,2099-12-31,Resident
1415,2010-01-01,2099-12-31,Physician
4017,2010-01-01,2099-12-31,Physician
857,2010-01-01,2099-12-31,Physician
251,2010-01-01,2099-12-31,Physician
3307,2010-01-01,2099-12-31,Physician
3116,2010-01-01,2099-12-31,Nurse Practitioner
4213,2010-01-01,2099-12-31,Nurse Practitioner
4082,2010-01-01,2099-12-31,Physician
4414,2010-01-01,2099-12-31,Physician
2641,2010-01-01,2099-12-31,Physician
3007,2010-01-01,2099-12-31,Resident
460,2010-01-01,2099-12-31,Physician
2833,2010-01-01,2099-12-31,Physician with Sedation
4645,2010-01-01,2099-12-31,FELLOW
314,2010-01-01,2099-12-31,Nurse Practitioner
3561,2010-01-01,2099-12-31,Physician
2470,2010-01-01,2099-12-31,Physician
1069,2010-01-01,2099-12-31,Physician
898,2010-01-01,2099-12-31,Resident
1400,2010-01-01,2099-12-31,Physician
2331,2010-01-01,2099-12-31,Physician
3831,2010-01-01,2099-12-31,Nurse Practitioner
1014,2010-01-01,2099-12-31,Physician
3809,2010-01-01,2099-12-31,FELLOW
4090,2010-01-01,2099-12-31,Resident
1466,2010-01-01,2099-12-31,FELLOW
4455,2010-01-01,2099-12-31,Physician
4353,2010-01-01,2099-12-31,Physician
3242,2010-01-01,2099-12-31,Resident
511,2010-01-01,2099-12-31,Physician
2010,2010-01-01,2099-12-31,Physician
3656,2010-01-01,2099-12-31,Resident
365,2010-01-01,2099-12-31,Physician
1306,2010-01-01,2099-12-31,Resident
3709,2010-01-01,2099-12-31,Physician
2478,2010-01-01,2099-12-31,Nurse Practitioner
4836,2010-01-01,2099-12-31,Nurse Practitioner
1001,2010-01-01,2099-12-31,Physician
1154,2010-01-01,2099-12-31,Physician
4557,2010-01-01,2099-12-31,Resident
3551,2010-01-01,2099-12-31,Nurse Practitioner
1437,2010-01-01,2099-12-31,Nurse Practitioner
2540,2010-01-01,2099-12-31,Resident
3977,2010-01-01,2099-12-31,Physician
208,2010-01-01,2099-12-31,Nurse Practitioner
1596,2010-01-01,2099-12-31,Physician
548,2010-01-01,2099-12-31,Nurse Practitioner
4464,2010-01-01,2099-12-31,Physician
4161,2010-01-01,2099-12-31,Resident
1388,2010-01-01,2099-12-31,Physician
2014,2010-01-01,2099-12-31,Physician
1247,2010-01-01,2099-12-31,Nurse Practitioner
1564,2010-01-01,2099-12-31,Physician
875,2010-01-01,2099-12-31,Physician
2599,2010-01-01,2099-12-31,Physician
4320,2010-01-01,2099-12-31,Physician
1261,2010-01-01,2099-12-31,Resident
1927,2010-01-01,2099-12-31,FELLOW
3933,2010-01-01,2099-12-31,Nurse Practitioner
902,2010-01-01,2099-12-31,Nurse Practitioner
2255,2010-01-01,2099-12-31,Physician
4606,2010-01-01,2099-12-31,Physician
808,2010-01-01,2099-12-31,Physician
1631,2010-01-01,2099-12-31,Physician
4197,2010-01-01,2099-12-31,Nurse Practitioner
1598,2010-01-01,2099-12-31,FELLOW
4828,2010-01-01,2099-12-31,Physician
1098,2010-01-01,2099-12-31,Physician
3506,2010-01-01,2099-12-31,Resident
4368,2010-01-01,2099-12-31,Physician
469,2010-01-01,2099-12-31,FELLOW
1510,2010-01-01,2099-12-31,Nurse Practitioner
877,2010-01-01,2099-12-31,Physician
817,2010-01-01,2099-12-31,Physician
1259,2010-01-01,2099-12-31,Nurse Practitioner
2969,2010-01-01,2099-12-31,Nurse Practitioner
2429,2010-01-01,2099-12-31,Nurse Practitioner
2819,2010-01-01,2099-12-31,Physician
1042,2010-01-01,2099-12-31,Physician
4650,2010-01-01,2099-12-31,Nurse Practitioner
1760,2010-01-01,2099-12-31,Nurse Practitioner
3324,2010-01-01,2099-12-31,Nurse Practitioner
791,2010-01-01,2099-12-31,Nurse Practitioner
2892,2010-01-01,2099-12-31,Nurse Practitioner
719,2010-01-01,2099-12-31,Physician
2845,2010-01-01,2099-12-31,Physician
3921,2010-01-01,2099-12-31,Physician
2062,2010-01-01,2099-12-31,Physician
4889,2010-01-01,2099-12-31,Physician
1111,2010-01-01,2099-12-31,Physician
1414,2010-01-01,2099-12-31,FELLOW
18,2010-01-01,2099-12-31,Nurse Practitioner
2755,2010-01-01,2099-12-31,Physician
4917,2010-01-01,2099-12-31,Physician
4211,2010-01-01,2099-12-31,Nurse Practitioner
3075,2010-01-01,2099-12-31,Resident
4234,2010-01-01,2099-12-31,Resident
4366,2010-01-01,2099-12-31,Physician
3247,2010-01-01,2099-12-31,Physician
2118,2010-01-01,2099-12-31,Nurse Practitioner
1567,2010-01-01,2099-12-31,Physician
4290,2010-01-01,2099-12-31,Physician
4615,2010-01-01,2099-12-31,Physician
4610,2010-01-01,2099-12-31,Physician
3824,2010-01-01,2099-12-31,Physician
2857,2010-01-01,2099-12-31,Physician
867,2010-01-01,2099-12-31,Physician
317,2010-01-01,2099-12-31,Resident
3189,2010-01-01,2099-12-31,Resident
3603,2010-01-01,2099-12-31,Resident
3724,2010-01-01,2099-12-31,Resident
2843,2010-01-01,2099-12-31,Physician
50,2010-01-01,2099-12-31,FELLOW
3055,2010-01-01,2099-12-31,FELLOW
1406,2010-01-01,2099-12-31,Resident
2793,2010-01-01,2099-12-31,FELLOW
4549,2010-01-01,2099-12-31,Physician
903,2010-01-01,2099-12-31,Physician
3198,2010-01-01,2099-12-31,Resident
1663,2010-01-01,2099-12-31,Physician
1336,2010-01-01,2099-12-31,Physician
2185,2010-01-01,2099-12-31,Physician
4554,2010-01-01,2099-12-31,Physician
194,2010-01-01,2099-12-31,Physician
496,2010-01-01,2099-12-31,Physician
2064,2010-01-01,2099-12-31,Nurse Practitioner
180,2010-01-01,2099-12-31,Resident
3313,2010-01-01,2099-12-31,Nurse Practitioner
2282,2010-01-01,2099-12-31,Physician
3642,2010-01-01,2099-12-31,Physician
